Region,Sector,Product_category,Product_long,Product,Flow_category,Flow_long,Flow,End_use
mexico,Electric Power,Natural gas,Natural gas,NATGAS,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Natural gas,Natural gas,NATGAS,Electricity output (GWh),Electricity output -autoproducer CHP plants,ELAUTOC,Electricity
mexico,Electric Power,Natural gas,Natural gas,NATGAS,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Natural gas,Natural gas,NATGAS,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
mexico,Electric Power,Natural gas,Natural gas,NATGAS,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
mexico,Electric Power,Natural gas,Natural gas,NATGAS,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
mexico,Electric Power,Oil products,Fuel oil,RESFUEL,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Oil products,Fuel oil,RESFUEL,Electricity output (GWh),Electricity output -autoproducer CHP plants,ELAUTOC,Electricity
mexico,Electric Power,Oil products,Fuel oil,RESFUEL,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Oil products,Fuel oil,RESFUEL,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
mexico,Electric Power,Oil products,Fuel oil,RESFUEL,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
mexico,Electric Power,Oil products,Fuel oil,RESFUEL,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
mexico,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Electricity output (GWh),Electricity output -autoproducer CHP plants,ELAUTOC,Electricity
mexico,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
mexico,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
mexico,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
mexico,Electric Power,Electricity and Heat,Nuclear,NUCLEAR,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
mexico,Electric Power,Electricity and Heat,Nuclear,NUCLEAR,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
mexico,Electric Power,Coal,Blast furnace gas,BLFURGS,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Coal,Blast furnace gas,BLFURGS,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Coal,Coke oven gas,COKEOVGS,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Coal,Coke oven gas,COKEOVGS,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Oil products,Liquified petroleum gases (LPG),LPG,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Oil products,Liquified petroleum gases (LPG),LPG,Electricity output (GWh),Electricity output -autoproducer CHP plants,ELAUTOC,Electricity
mexico,Electric Power,Oil products,Liquified petroleum gases (LPG),LPG,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Oil products,Liquified petroleum gases (LPG),LPG,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
mexico,Electric Power,Electricity and Heat,Geothermal,GEOTHERM,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Electricity and Heat,Geothermal,GEOTHERM,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Electricity and Heat,Geothermal,GEOTHERM,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
mexico,Electric Power,Electricity and Heat,Geothermal,GEOTHERM,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
mexico,Electric Power,Electricity and Heat,Geothermal,GEOTHERM,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
mexico,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
mexico,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
mexico,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
mexico,Electric Power,Electricity and Heat,Solar photovoltaics,SOLARPV,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
mexico,Electric Power,Electricity and Heat,Solar photovoltaics,SOLARPV,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
mexico,Electric Power,Electricity and Heat,Solar photovoltaics,SOLARPV,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
mexico,Electric Power,Electricity and Heat,Solar photovoltaics,SOLARPV,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
mexico,Electric Power,Electricity and Heat,Solar photovoltaics,SOLARPV,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
mgreenland,Transportation,Oil products,Fuel oil,RESFUEL,Final consumption,Domestic navigation,DOMESNAV,High Temperature Heat
mgreenland,Transportation,Oil products,Fuel oil,RESFUEL,Supply,International marine bunkers,MARBUNK,High Temperature Heat
mgreenland,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Domestic navigation,DOMESNAV,High Temperature Heat
mgreenland,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Road,ROAD,High Temperature Heat
mgreenland,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Transport not elsewhere specified,TRNONSPE,High Temperature Heat
mgreenland,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Supply,International marine bunkers,MARBUNK,High Temperature Heat
mgreenland,Transportation,Oil products,Aviation gasoline,AVGAS,Final consumption,Domestic aviation,DOMESAIR,High Temperature Heat
mgreenland,Transportation,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Energy industry own use and Losses,Losses,DISTLOSS,High Temperature Heat
mgreenland,Transportation,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Final consumption,Domestic navigation,DOMESNAV,High Temperature Heat
mgreenland,Transportation,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Final consumption,Road,ROAD,High Temperature Heat
mgreenland,Transportation,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Supply,International marine bunkers,MARBUNK,High Temperature Heat
mgreenland,Transportation,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Final consumption,Domestic aviation,DOMESAIR,High Temperature Heat
mgreenland,Transportation,Oil products,Kerosene type jet fuel excl. biofuels,NONBIOJETK,Final consumption,Transport not elsewhere specified,TRNONSPE,High Temperature Heat
mgreenland,Transportation,Oil products,Kerosene type jet fuel excl. biofuels,NONBIOJETK,Supply,International aviation bunkers,AVBUNK,High Temperature Heat
mgreenland,Transportation,Oil products,Kerosene type jet fuel excl. biofuels,NONBIOJETK,Final consumption,Domestic aviation,DOMESAIR,High Temperature Heat
mgreenland,Residential,Electricity and Heat,Electricity,ELECTR,Final consumption,Residential,RESIDENT,Electricity
mgreenland,Residential,Electricity and Heat,Heat,HEAT,Final consumption,Residential,RESIDENT,Low Temperature Heat
mgreenland,Residential,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Residential,RESIDENT,Low Temperature Heat
mgreenland,Residential,Oil products,Other kerosene,OTHKERO,Final consumption,Residential,RESIDENT,Low Temperature Heat
mgreenland,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,Electricity
mgreenland,Commercial,Electricity and Heat,Heat,HEAT,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
mgreenland,Commercial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
mgreenland,Commercial,Oil products,Liquified petroleum gases (LPG),LPG,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
mgreenland,Commercial,Oil products,Other kerosene,OTHKERO,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
mgreenland,Industrial,Biofuels and Waste,Municipal waste (renewable),MUNWASTER,Heat output,Heat output,HEATOUT,High Temperature Heat
mgreenland,Industrial,Biofuels and Waste,Municipal waste (renewable),MUNWASTER,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
mgreenland,Industrial,Oil products,Fuel oil,RESFUEL,Final consumption,Fishing,FISHING,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Agriculture/forestry,AGRICULT,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Construction,CONSTRUC,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Fishing,FISHING,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Food and tobacco,FOODPRO,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Heat output,Heat output,HEATOUT,High Temperature Heat
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Industry not elsewhere specified,INONSPEC,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Iron and steel,IRONSTL,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Manufacturing,MANUFACT,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Mining and quarrying,MINING,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Oil products,Other oil products,ONONSPEC,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Textile and leather,TEXTILES,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Wood and wood products,WOODPRO,
mgreenland,Industrial,Electricity and Heat,Electricity,ELECTR,Transformation processes,Electric boilers,TBOILER,High Temperature Heat
mgreenland,Industrial,Electricity and Heat,Heat,HEAT,Energy industry own use and Losses,Losses,DISTLOSS,
mgreenland,Industrial,Electricity and Heat,Heat,HEAT,Final consumption,Construction,CONSTRUC,
mgreenland,Industrial,Electricity and Heat,Heat,HEAT,Energy industry own use and Losses,Non-specified (energy),ENONSPEC,
mgreenland,Industrial,Electricity and Heat,Heat,HEAT,Final consumption,Food and tobacco,FOODPRO,
mgreenland,Industrial,Electricity and Heat,Heat,HEAT,Final consumption,Industry not elsewhere specified,INONSPEC,
mgreenland,Industrial,Electricity and Heat,Heat,HEAT,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
mgreenland,Industrial,Electricity and Heat,Heat,HEAT,Oil products,Other oil products,ONONSPEC,
mgreenland,Industrial,Electricity and Heat,Heat,HEAT,Transformation processes,Electric boilers,TBOILER,High Temperature Heat
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Energy industry own use and Losses,Losses,DISTLOSS,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Agriculture/forestry,AGRICULT,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Construction,CONSTRUC,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Fishing,FISHING,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Food and tobacco,FOODPRO,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Heat output,Heat output,HEATOUT,High Temperature Heat
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Industry not elsewhere specified,INONSPEC,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Iron and steel,IRONSTL,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Manufacturing,MANUFACT,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Mining and quarrying,MINING,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,"Paper, pulp, and print",PAPERPRO,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Textile and leather,TEXTILES,
mgreenland,Industrial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,
mgreenland,Industrial,Oil products,Liquified petroleum gases (LPG),LPG,Final consumption,Construction,CONSTRUC,
mgreenland,Industrial,Oil products,Liquified petroleum gases (LPG),LPG,Final consumption,Fishing,FISHING,
mgreenland,Industrial,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Final consumption,Agriculture/forestry,AGRICULT,
mgreenland,Industrial,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Final consumption,Fishing,FISHING,
mgreenland,Industrial,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Final consumption,Mining and quarrying,MINING,
mgreenland,Industrial,Oil products,Other kerosene,OTHKERO,Final consumption,Construction,CONSTRUC,
mgreenland,Industrial,Oil products,Other kerosene,OTHKERO,Final consumption,Food and tobacco,FOODPRO,
mgreenland,Industrial,Oil products,Other kerosene,OTHKERO,Final consumption,Manufacturing,MANUFACT,
mgreenland,Industrial,Oil products,Other kerosene,OTHKERO,Final consumption,Mining and quarrying,MINING,
mgreenland,Industrial,Oil products,Lubricants,LUBRIC,Final consumption,Non-energy use industry/transformation/energy,NEINTREN,
mgreenland,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Electricity output (GWh),Electricity output -main activity producer CHP plants,ELMAINC,Electricity
mgreenland,Electric Power,Oil products,Other oil products,ONONSPEC,Transformation processes,Main activity producer CHP plants,MAINCHP,Electricity
mgreenland,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
mgreenland,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
mmadagasca,Transportation,Oil products,Fuel oil,RESFUEL,Final consumption,Domestic navigation,DOMESNAV,High Temperature Heat
