"Renewable Electricity generation (GWh) by Region/country/area, Technology and Year",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
region,Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Reunion,Solid biofuels,261,252,241,232,292,261,273,238,263,277.5,269,269.9,267.1,251.4,251.2,269.6,244.1,261,196.3,239.8,221
Reunion,Bagasse,261,252,241,232,292,261,273,238,263,277.5,269,269.9,267.1,251.4,251.2,269.6,244.1,261,196.3,239.8,221
Reunion,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Reunion,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Reunion,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,6.7,3.9
Reunion,Biogas,0,0,0,0,0,0,0,0,5.08,6.8,7.6,6.4,9.6,14.9,13.1,17,17.1,13.3,12.7,15.1,15.6
Reunion,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Total renewable energy,105.8,90.07,99.11,118.6,85.48,100.41,128.21,124.32,158.16,163.21,192.61,224.24,272.35,243.67,300.11,347.96,359.07,344.81,389.41,455.16,577.42
Rwanda,Hydropower,105,89.27,98.21,117.6,84.28,99.24,127.05,122.25,156.58,160.82,189.97,221.93,269.79,240.52,291.23,324.71,327.55,305.26,332.96,397.05,518.78
Rwanda,Renewable hydropower,105,89.27,98.21,117.6,84.28,99.24,127.05,122.25,156.58,160.82,189.97,221.93,269.79,240.52,291.23,324.71,327.55,305.26,332.96,397.05,518.78
Rwanda,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Solar,0,0,0,0,0,0,0,0.12,0.32,0.37,0.33,0.39,0.63,1.18,6.87,21.21,29.64,37.39,54.12,55.78,56.31
Rwanda,Solar photovoltaic,0,0,0,0,0,0,0,0.12,0.32,0.37,0.33,0.39,0.63,1.18,6.87,21.21,29.64,37.39,54.12,55.78,56.31
Rwanda,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Bioenergy,0.8,0.8,0.9,1,1.2,1.17,1.16,1.94,1.26,2.01,2.31,1.92,1.94,1.97,2,2.04,1.88,2.16,2.33,2.33,2.33
Rwanda,Solid biofuels,0.8,0.8,0.9,1,1.2,1.17,1.16,1.94,1.26,2.01,2.31,1.92,1.94,1.97,2,2.04,1.88,2.16,2.33,2.33,2.33
Rwanda,Bagasse,0.8,0.8,0.9,1,1.2,1.17,1.16,1.94,1.26,2.01,2.31,1.92,1.94,1.97,2,2.04,1.88,2.16,2.33,2.33,2.33
Rwanda,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Total renewable energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Solar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Solar photovoltaic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saint Helena,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Total renewable energy,6.8,4.84,6.06,7.89,6.17,4.25,3.77,7.63,7.67,7.26,4.79,6,6.39,5.97,6.01,6.04,6.09,6.29,6.31,6.31,6.31
Sao Tome Prn,Hydropower,6.8,4.84,6.06,7.89,6.17,4.25,3.77,7.63,7.67,7.26,4.79,6,6.39,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89
Sao Tome Prn,Renewable hydropower,6.8,4.84,6.06,7.89,6.17,4.25,3.77,7.63,7.67,7.26,4.79,6,6.39,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89
Sao Tome Prn,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.12,0.15,0.2,0.4,0.42,0.42,0.42
Sao Tome Prn,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.12,0.15,0.2,0.4,0.42,0.42,0.42
Sao Tome Prn,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome Prn,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Total renewable energy,27.91,27.75,27.39,27.92,28.16,28.4,28.64,29.11,29.56,30.09,73.62,68.08,62.77,58.25,56.9,67.81,72.78,155.85,337.25,372.25,400.95
Senegal,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Solar,1.71,1.95,2.19,2.42,2.66,2.9,3.14,3.41,3.86,4.39,5.62,8.18,10.07,11.95,15.94,16.3,14.95,97.95,226.95,261.95,290.65
Senegal,Solar photovoltaic,1.71,1.95,2.19,2.42,2.66,2.9,3.14,3.41,3.86,4.39,5.62,8.18,10.07,11.95,15.94,16.3,14.95,97.95,226.95,261.95,290.65
Senegal,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Bioenergy,26.2,25.8,25.2,25.5,25.5,25.5,25.5,25.7,25.7,25.7,68,59.9,52.7,46.3,40.97,51.51,57.83,57.9,110.3,110.3,110.3
Senegal,Solid biofuels,26.2,25.8,25.2,25.5,25.5,25.5,25.5,25.7,25.7,25.7,68,59.9,52.7,46.3,40.97,51.51,57.83,57.9,110.3,110.3,110.3
Senegal,Bagasse,26.2,25.8,25.2,25.5,25.5,25.5,25.5,25.7,25.7,25.7,68,59.9,52.7,46.3,40.97,51.51,57.83,57.9,110.3,110.3,110.3
Senegal,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28,8.12,8.43,9.25,9.69,12.36,46.64,64.61
Seychelles,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,7,6.8,6.86,6.62,7.39,4.88,5.99
Seychelles,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,7,6.8,6.86,6.62,7.39,4.88,5.99
Seychelles,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,1.12,1.64,2.39,3.08,4.97,41.76,58.62
Seychelles,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,1.12,1.64,2.39,3.08,4.97,41.76,58.62
Seychelles,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Total renewable energy,16,15,16,16,17,19.01,8.01,7.05,9.07,50.1,149.14,153.24,118.89,106.05,184.55,194.07,224.56,247.68,248.29,248.29,248.29
Sierra Leone,Hydropower,16,15,16,16,17,19,8,7,9,50,149,153,118.55,105.49,179.02,189.51,219.91,238.12,238.12,238.12,238.12
Sierra Leone,Renewable hydropower,16,15,16,16,17,19,8,7,9,50,149,153,118.55,105.49,179.02,189.51,219.91,238.12,238.12,238.12,238.12
Sierra Leone,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Solar,0,0,0,0,0,0.01,0.01,0.05,0.07,0.1,0.14,0.24,0.35,0.56,0.58,0.62,0.71,5.62,6.23,6.23,6.23
Sierra Leone,Solar photovoltaic,0,0,0,0,0,0.01,0.01,0.05,0.07,0.1,0.14,0.24,0.35,0.56,0.58,0.62,0.71,5.62,6.23,6.23,6.23
Sierra Leone,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,3.94,3.94,3.94,3.94,3.94,3.94
Sierra Leone,Solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,3.94,3.94,3.94,3.94,3.94,3.94
Sierra Leone,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sierra Leone,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,3.94,3.94,3.94,3.94,3.94,3.94
Sierra Leone,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,4.01,5.17,12.19,16.98,17.25,17.25,30.46
Somalia,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Wind,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,3.85,4.91,4.91,6.22,6.22,6.22,6.22
Somalia,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,3.85,4.91,4.91,6.22,6.22,6.22,6.22
Somalia,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.27,7.29,10.76,11.03,11.03,24.24
Somalia,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.27,7.29,10.76,11.03,11.03,24.24
Somalia,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,Total renewable energy,2377.21,2724.31,1650.43,1160.81,1257.33,1522.98,2543.51,1596.91,1413.47,1627.75,2139.28,2288.21,1666.57,1531.07,2358.04,3698.98,4635.56,6475.72,7933.29,8291.04,9551.29
South Africa,Hydropower,3737.68,4001.43,3673.68,3671.18,4376.93,4168.69,5062.69,4163.19,3841.36,3993.9,4707.15,4897.04,4298.05,3978.06,3968.12,3715.52,3827.27,4880.02,5532.02,5736.52,6094.27
South Africa,Renewable hydropower,1899.68,2301.18,1190.18,752.43,875.43,1099.69,2135.69,1192.19,1017.61,1244.4,1806.9,1937.29,1303.05,1065.81,917.62,749.52,627.02,697.27,969.77,794.02,1233.02
South Africa,Pumped storage,1838,1700.25,2483.5,2918.75,3501.5,3069,2927,2971,2823.75,2749.5,2900.25,2959.75,2995,2912.25,3050.5,2966,3200.25,4182.75,4562.25,4942.5,4861.25
South Africa,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,Wind,0,0,0,0,0,2.25,2.25,1.25,1.75,1.25,1.75,2,1.25,1.75,1.25,233.5,336.5,334.5,328.75,294.25,299.5
South Africa,Onshore wind energy,0,0,0,0,0,2.25,2.25,1.25,1.75,1.25,1.75,2,1.25,1.75,1.25,233.5,336.5,334.5,328.75,294.25,299.5
South Africa,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,Solar,0,0,0,0,0,0,0,0,0,0,1.32,3.81,7.61,53.74,1074.96,2399.42,3340.54,5057.58,6203.43,6771.43,7587.43
South Africa,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,1.32,3.81,7.61,53.74,1074.56,2136.22,2842.14,4370.58,5174.43,5217.43,6033.43
South Africa,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,263.2,498.4,687,1029,1554,1554
South Africa,Bioenergy,477.52,423.13,460.25,408.38,381.9,421.05,405.57,403.48,394.11,382.1,329.31,345.11,354.66,409.76,364.21,316.53,331.49,386.36,431.33,431.33,431.33
South Africa,Solid biofuels,477.52,423.13,460.25,408.38,381.9,421.05,405.57,394.48,385.11,373.1,320.31,336.01,345.56,400.66,355.11,297.23,301.49,347.76,386.03,386.03,386.03
South Africa,Bagasse,477.52,423.13,460.25,408.38,381.9,421.05,405.57,394.48,385.11,373.1,320.31,336.01,345.56,400.66,355.11,297.23,301.49,347.76,386.03,386.03,386.03
South Africa,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,Biogas,0,0,0,0,0,0,0,9,9,9,9,9.1,9.1,9.1,9.1,19.3,30,38.6,45.3,45.3,45.3
South Africa,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0.24,0.64,0.67,1.11,1.25,1.25
South Sudan,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0.24,0.64,0.67,1.11,1.25,1.25
South Sudan,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0.24,0.64,0.67,1.11,1.25,1.25
South Sudan,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Total renewable energy,1282.64,1346.07,1407.02,1293.02,1246.7,1404.89,1510.34,1600.69,1612.74,3379.4,6338.02,6591.87,6748.27,8466.31,9042.5,8551.35,8189.5,9496.97,9799.17,10340.53,11139.36
Sudan,Hydropower,1183,1236,1287,1163,1107,1261,1370,1451,1463,3228,6202,6467,6619,8317,8913,8420,8051,9346.87,9657,10210,11008
Sudan,Renewable hydropower,1183,1236,1287,1163,1107,1261,1370,1451,1463,3228,6202,6467,6619,8317,8913,8420,8051,9346.87,9657,10210,11008
Sudan,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Solar,0,0,0.02,0.02,0.02,0.17,0.34,0.35,0.67,0.87,1.46,3.77,5.82,13.35,13.35,13.35,18.5,20.45,20.49,21.55,27.51
Sudan,Solar photovoltaic,0,0,0.02,0.02,0.02,0.17,0.34,0.35,0.67,0.87,1.46,3.77,5.82,13.35,13.35,13.35,18.5,20.45,20.49,21.55,27.51
Sudan,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Bioenergy,99.64,110.07,120,130,139.68,143.72,140,149.34,149.07,150.53,134.56,121.1,123.45,135.96,116.15,118,120,129.64,121.68,108.98,103.85
Sudan,Solid biofuels,99.64,110.07,120,130,139.68,143.72,140,149.34,149.07,150.53,134.56,121.1,123.45,135.96,116.15,118,120,129.64,121.68,108.98,103.85
Sudan,Bagasse,99.64,110.07,120,130,139.68,143.72,140,149.34,149.07,150.53,134.56,121.1,123.45,135.96,116.15,118,120,129.64,121.68,108.98,103.85
Sudan,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,Total renewable energy,1879.1,1934.78,1919.74,1822.25,2086.88,1859.21,1518.15,2599.96,2742.02,2737.54,2807.32,2132.21,1915.26,1876.14,2782.05,2322.64,2598.3,2596.53,2488.41,2741.76,3417.28
Tanzania,Hydropower,1835.06,1887.41,1866.62,1763.38,2030.68,1794.51,1449.81,2536.34,2673.92,2664.84,2727.67,2012.15,1794.09,1744.12,2631.27,2162.39,2427,2413.73,2295.05,2543.99,3223.58
Tanzania,Renewable hydropower,1835.06,1887.41,1866.62,1763.38,2030.68,1794.51,1449.81,2536.34,2673.92,2664.84,2727.67,2012.15,1794.09,1744.12,2631.27,2162.39,2427,2413.73,2295.05,2543.99,3223.58
Tanzania,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,Solar,0,0,0,0,0,0,0,0,0,0,0.06,0.54,2.09,6.61,20.13,23.02,33.15,39.53,47.44,42.36,42.36
Tanzania,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0.06,0.54,2.09,6.61,20.13,23.02,33.15,39.53,47.44,42.36,42.36
Tanzania,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,Bioenergy,44.04,47.37,53.12,58.87,56.2,64.7,68.34,63.62,68.1,72.7,79.6,119.51,119.07,125.41,130.66,137.23,138.16,143.27,145.91,155.41,151.34
