Region,Sector,Metric,Gas,Scenario,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
JPN ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,13.15,14.5,15.115,15.56,16.965,20.06,20.63,20.72,20.06,18.94,17.57,14.56,12.795,12.625,10.825,10.38,11.475,12.155,12.58,12.45,13.82,15.02,16.61,17.93,19.895,21.73,23.395,22.07,22.07,22.07,0.9834659873470065,0.9759917262170607,0.9686479603809621,0.9614346898387113,0.9543519145903073,0.9473996346357512,0.9405778499750423,0.9338865606081809,0.9273257665351674,0.920895467756001,0.9145956642706821,0.9084263560792109,0.9023875431815868,0.8964792255778101,0.890701403267881,0.8850540762517995,0.8795372445295652,0.8741509081011786,0.8688950669666392,0.8637697211259476,0.8587748705791031,0.8539105153261061,0.849176655366957,0.8445732907016549,0.8401004213302006,0.8357580472525934,0.8315461684688338,0.8274647849789217,0.823513896782857,0.8196935038806397,0.81600360627227,0.8124442039577476,0.809015296937073,0.8057168852102453,0.8025489687772654,0.7995115476381329,0.7966046217928479,0.7938281912414104,0.7911822559838201,0.7886668160200775,0.7862596208098122,0.7838271671108049,0.7813472043826849,0.7788197326254528,0.7762447518391083,0.7736222620236515,0.7709522631790827,0.7682347553054013,0.7654697384026077,0.7626572124707016,0.7597971775096836,0.7568896335195532,0.7539345805003104,0.7509320184519553,0.7478819473744878,0.7447843672679083,0.7416392781322163,0.738446679967412,0.7352065727734954,0.7319189565504668,0.7285838312983256,0.7252011970170721,0.7217710537067066,0.7182934013672283,0.7147682399986383,0.7111955696009356,0.7075753901741207,0.7039077017181934,0.7001925042331542,0.6964297977190023,0.6926195821757382,0.6887618576033617,0.6848566240018732,0.6809038813712721,0.676903629711559,0.6728558690227333,0.6687605993047955,0.6646178205577454,0.660427532781583,0.6561897359763083,0.6519044301419212
ME ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,1.87,2.2349999999999994,2.5999999999999996,2.965,3.32,3.7099999999999995,4.889999999999999,6.074999999999999,7.255,8.44,9.63,10.249999999999998,10.864999999999998,11.489999999999998,12.1,12.72,14.815000000000001,16.9,18.995,21.095,23.179999999999996,27.565,31.945,36.330000000000005,40.705000000000005,45.089999999999996,51.04,56.995000000000005,56.995000000000005,56.995000000000005,1.0260740386440774,1.0466556236802338,1.0678283119255871,1.089592103380138,1.1119469980438852,1.1348929959168297,1.1584300969989714,1.1825583012903098,1.2072776087908454,1.2325880195005783,1.2584895334195079,1.2849821505476346,1.3120658708849589,1.3397406944314794,1.3680066211871973,1.3968636511521122,1.4263117843262239,1.4563510207095334,1.4869813603020392,1.5182028031037424,1.5500153491146422,1.5824189983347394,1.6154137507640334,1.6489996064025245,1.683176565250213,1.7179446273070982,1.7533037925731803,1.7892540610484595,1.8257954327329355,1.8629279076266088,1.900651485729479,1.9389661670415461,1.9778719515628103,2.0173688392932716,2.0574568302329297,2.0981359243817854,2.139406121739838,2.1812674223070876,2.223719826083534,2.266763333069178,2.3103853232456846,2.3545100765030558,2.3991249728229573,2.444230012205389,2.489825194650351,2.5359105201578442,2.582485988727868,2.6295516003604207,2.6771073550555053,2.725153252813119,2.7736892936332636,2.8227154775159393,2.872231804461145,2.922238274468881,2.972734887539147,3.0237216436719443,3.0751985428672715,3.1271655851251285,3.1796227704455178,3.2325700988284365,3.2860075702738856,3.3399351847818655,3.3943529423523757,3.449260842985415,3.5046588866809874,3.560547073439088,3.616925403259719,3.673793876142881,3.7311524920885746,3.7890012510967965,3.847340153167551,3.9061691983008346,3.9654883864966495,4.0252977177549925,4.085597192075868,4.146386809459273,4.20766656990521,4.269436473413675,4.331696519984671,4.394446709618199,4.457687042314258
NAM ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,56.480000000000004,52.470000000000006,53.769999999999996,53.245000000000005,54.48,63.075,68.50999999999999,72.21,80.25,78.815,79.785,72.605,76.96000000000001,71.89,76.07,77.06,79.05,85.00999999999999,86.08,84.06,89.165,93.11,91.075,91.445,94.33,96.03,96.75,99.37,99.37,99.37,1.0105338969070645,1.0192212045377602,1.0275453606502132,1.0355063652444236,1.0431042183203914,1.0503389198781161,1.0572104699175986,1.0637188684388386,1.069864115441836,1.0756462109265907,1.0810651548931027,1.0861209473413722,1.090813588271399,1.0951430776831828,1.0991094155767243,1.1027126019520233,1.1059526368090795,1.1088295201478933,1.111343251968464,1.1134938322707926,1.1152812610548783,1.1167055383207214,1.1177666640683221,1.1184646382976804,1.1187994610087961,1.1187711322016687,1.118379651876299,1.1176250200326865,1.1165072366708317,1.115026301790734,1.1131822153923934,1.1109749774758109,1.1084045880409852,1.105471047087917,1.1021743546166063,1.098514510627053,1.0944915151192571,1.0901053680932185,1.0853560695489373,1.0802436194864136,1.0748158337943887,1.0693596078053145,1.0639227574079315,1.0585052826022412,1.0531071833882424,1.0477284597659355,1.0423691117353209,1.037029139296398,1.0317085424491672,1.0264073211936278,1.021125475529781,1.0158630054576259,1.0106199109771625,1.0053961920883911,1.0001918487913117,0.9950068810859246,0.9898412889722291,0.9846950724502255,0.9795682315199141,0.9744607661812945,0.9693726764343668,0.9643039622791311,0.9592546237155872,0.9542246607437352,0.9492140733635753,0.9442228615751074,0.9392510253783312,0.934298564773247,0.9293654797598548,0.9244517703381545,0.9195574365081463,0.9146824782698296,0.9098268956232053,0.9049906885682725,0.9001738571050323,0.8953764012334834,0.8905983209536267,0.8858396162654618,0.881100287168989,0.876380333664208,0.871679755751119
NonOECD ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,51.605,53.980000000000004,53.295,51.419999999999995,52.904999999999994,56.30499999999999,65.11,77.205,89.225,100.74999999999999,113.00499999999997,135.89499999999998,156.3,177.65,203.68999999999997,228.57499999999996,257.53,287.00999999999993,317.86999999999995,344.12500000000006,375.00499999999994,407.20000000000005,443.695,475.8550000000001,507.2099999999999,536.3699999999999,564.2849999999999,590.78,590.78,590.78,1.0216297034021544,1.0430093566973597,1.0640215544582434,1.084666296684806,1.1049435833770458,1.1248534145349645,1.1443957901585613,1.1635707102478363,1.1823781748027897,1.200818183823422,1.2188907373097322,1.2365958352617206,1.2539334776793873,1.2709036645627325,1.2875063959117559,1.3037416717264576,1.3196094920068375,1.335109856752896,1.3502427659646326,1.3650082196420474,1.3794062177851405,1.393436760393912,1.4070998474683618,1.42039547900849,1.4333236550142965,1.4458843754857813,1.4580776404229443,1.469903449825786,1.4813618036943057,1.4924527020285037,1.50317614482838,1.5135321320939348,1.523520663825168,1.533141740022079,1.5423953606846688,1.5512815258129367,1.559800235406883,1.5679514894665076,1.57573528799181,1.5831516309827915,1.590265422450177,1.5974660864583232,1.6048185270179558,1.6123227441290755,1.6199787377916819,1.6277865080057752,1.6357460547713554,1.643857378088422,1.6521204779569756,1.6605353543770152,1.6691020073485423,1.677820436871556,1.686690642946056,1.6957126255720432,1.704886384749517,1.7142119204784776,1.7236892327589248,1.7333183215908585,1.74309918697428,1.7530318289091873,1.7631162473955815,1.7733524424334624,1.78374041402283,1.7942801621636844,1.8049716868560257,1.8158149880998538,1.8268100658951687,1.8379569202419699,1.8492555511402584,1.8607059585900334,1.8723081425912949,1.8840621031440434,1.8959678402482787,1.9080253539040002,1.9202346441112093,1.932595710869904,1.9451085541800863,1.957773174041755,1.9705895704549103,1.9835577434195526,1.996677692935682
RUS ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,26.38,26.0,22.17,16.96,15.29,14.98,13.24,14.6,16.32,16.58,18.645,17.52,13.72,11.035,12.91,13.47,12.16,11.265,11.65,8.2,8.775,7.63,10.975,13.07,14.475,13.54,14.29,14.065,14.065,14.065,0.9852129953449075,0.9945284330639236,1.0037133144956603,1.0127676396401182,1.0216914084972966,1.030484621067196,1.0391472773498158,1.0476793773451563,1.0560809210532183,1.0643519084740005,1.0724923396075035,1.0805022144537275,1.088381533012672,1.0961302952843373,1.1037485012687236,1.1112361509658304,1.118593244375658,1.125819781498207,1.132915762333476,1.139881186881466,1.1467160551421767,1.1534203671156082,1.1599941228017605,1.166437322200634,1.1727499653122277,1.1789320521365425,1.184983582673578,1.1909045569233345,1.1966949748858113,1.2023548365610093,1.2078841419489277,1.2132828910495672,1.2185510838629272,1.2236887203890081,1.2286958006278097,1.2335723245793322,1.2383182922435756,1.2429337036205397,1.2474185587102244,1.2517728575126303,1.2560188506611563,1.2602900419561993,1.264608682031159,1.2689747708860357,1.2733883085208288,1.277849294935539,1.2823577301301659,1.286913614104709,1.2915169468591692,1.2961677283935455,1.3008659587078393,1.30561163780205,1.3104047656761768,1.3152453423302206,1.3201333677641807,1.3250688419780579,1.3300517649718517,1.3350821367455623,1.3401599572991896,1.3452852266327335,1.3504579447461944,1.3556781116395715,1.3609457273128658,1.366260791766076,1.371623304999204,1.3770332670122478,1.3824906778052086,1.3879955373780861,1.3935478457308808,1.3991476028635919,1.4047948087762197,1.410489463468764,1.4162315669412255,1.422021119193603,1.427858120225898,1.433742570038109,1.4396744686302372,1.4456538160022818,1.4516806121542434,1.4577548570861212,1.4638765507979163
SAFR ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,0.9,1.085,1.275,1.46,1.645,1.83,1.87,1.91,1.95,1.99,2.025,2.3,2.575,2.845,3.12,3.39,3.89,4.39,4.895,5.395,5.895,6.065,6.23,6.4,6.57,6.735,7.195,7.655,7.655,7.655,1.0174237045219514,1.0204655248694408,1.0244228231339503,1.0292955993154798,1.035083853414029,1.0417875854295986,1.049406795362188,1.057941483211797,1.0673916489784263,1.0777572926620758,1.089038414262745,1.1012350137804343,1.1143470912151434,1.1283746465668727,1.143317679835622,1.1591761910213914,1.1759501801241803,1.1936396471439898,1.212244592080819,1.2317650149346682,1.2522009157055374,1.2735522943934263,1.2958191509983354,1.3190014855202647,1.3430992979592142,1.368112588315183,1.3940413565881722,1.4208856027781818,1.4486453268852109,1.47732052890926,1.506911208850329,1.5374173667084183,1.5688390024835275,1.6011761161756564,1.6344287077848054,1.6685967773109747,1.7036803247541636,1.7396793501143726,1.7765938533916017,1.814423834585851,1.8530988814955052,1.8921965209108784,1.931646340630355,1.9714483406539365,2.0116025209816213,2.0521088816134108,2.0929674225493047,2.1341781437893017,2.175741045333404,2.2176561271816095,2.2599233893339195,2.302542831790333,2.3455144545508513,2.388838257615473,2.432514240984199,2.4765424046570295,2.5209227486339634,2.5656552729150013,2.610739977500144,2.65617686238939,2.7019659275827403,2.7481071730801947,2.7946005988817535,2.841446204987416,2.8886439913971835,2.936193958111053,2.9840961051290282,3.0323504324511066,3.0809569400772903,3.1299156280075775,3.1792264962419683,3.2288895447804635,3.278904773623063,3.3292721827697664,3.379991772220575,3.431063541975485,3.482487492034502,3.5342636223976216,3.586391933064845,3.638872424036172,3.6917050953116046
US ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,49.695,45.075,47.37,47.225,48.785,57.645,62.19,65.49,72.91,71.21,71.825,65.14,68.905,63.615,67.065,67.725,68.8,74.225,74.72,72.155,76.54,79.685,77.29,77.02,79.58,80.525,80.46,82.645,82.645,82.645,1.0136299326968403,1.0220815959511413,1.0301769410038193,1.0379159678548748,1.0452986765043073,1.052325066952117,1.058995139198304,1.065308893242868,1.0712663290858095,1.076867446727128,1.0821122461668236,1.0870007274048967,1.0915328904413466,1.0957087352761739,1.0995282619093785,1.10299147034096,1.1060983605709187,1.108848932599255,1.1112431864259682,1.1132811220510586,1.114962739474526,1.1162880386963705,1.1172570197165927,1.117869682535192,1.1181260271521687,1.1180260535675222,1.1175697617812528,1.1167571517933605,1.1155882236038457,1.1140629772127078,1.1121814126199472,1.109943529825564,1.1073493288295577,1.1043988096319284,1.1010919722326766,1.097428816631802,1.0934093428293046,1.089033550825184,1.084301440619441,1.079213012212075,1.0738150022445496,1.0683878305656462,1.0629782338168274,1.0575862119980939,1.0522117651094454,1.046854893150882,1.0415155961224039,1.0361938740240106,1.0308897268557025,1.0256031546174789,1.0203341573093412,1.015082734931288,1.00984888748332,1.0046326149654372,0.9994339173776393,0.9942527947199264,0.9890892469922989,0.9839432741947561,0.9788148763272988,0.9737040533899264,0.9686108053826389,0.9635351323054365,0.9584770341583193,0.9534365109412869,0.9484135626543398,0.9434081892974777,0.9384203908707008,0.9334501673740087,0.9284975188074021,0.92356244517088,0.9186449464644435,0.9137450226880915,0.9088626738418251,0.9039978999256435,0.8991507009395472,0.8943210768835356,0.8895090277576093,0.884714553561768,0.8799376542960118,0.8751783299603406,0.8704365805547547
World ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,170.92999999999998,167.37,165.915,165.76999999999998,171.04000000000002,188.745,206.2,224.48999999999998,242.92,243.38499999999996,251.95000000000002,249.54999999999998,264.965,271.255,289.885,306.97999999999996,332.895,363.15,386.49,396.39,426.97,453.74,479.165,504.44000000000005,532.65,549.47,576.25,593.4300000000001,593.4300000000001,593.4300000000001,1.0146674806204623,1.0299980840399825,1.0451140759617192,1.0600154563856723,1.0747022253118415,1.0891743827402272,1.103431928670829,1.1174748631036473,1.1313031860386822,1.1449168974759332,1.1583159974154003,1.171500485857084,1.1844703628009843,1.1972256282471005,1.2097662821954334,1.2220923246459827,1.234203755598748,1.2461005750537297,1.2577827830109278,1.2692503794703425,1.2805033644319732,1.2915417378958205,1.302365499861884,1.312974650330164,1.3233691893006605,1.3335491167733728,1.3435144327483017,1.353265137225447,1.3628012302048087,1.3721227116863866,1.3812295816701805,1.3901218401561912,1.3987994871444183,1.4072625226348616,1.4155109466275213,1.4235447591223973,1.4313639601194896,1.438968549618798,1.4463585276203228,1.453533894124064,1.4605364341359615,1.4676168576916528,1.4748169497970778,1.4821367104522365,1.4895761396571288,1.497135237411755,1.5048140037161153,1.5126124385702087,1.5205305419740363,1.5285683139275967,1.5367257544308917,1.5450028634839206,1.5533996410866822,1.5619160872391782,1.570552201941407,1.5793079851933702,1.5881834369950671,1.5971785573464972,1.6062933462476616,1.6155278036985592,1.6248819296991908,1.6343557242495559,1.6439491873496552,1.6536623189994875,1.663495119199054,1.6734475879483541,1.683519725247388,1.693711531096155,1.7040230054946566,1.714454148442891,1.72500495994086,1.7356754399885617,1.746465588585998,1.7573754057331672,1.768404891430071,1.7795540456767074,1.7908228684730785,1.8022113598191827,1.813719519715021,1.8253473481605929,1.8370948451558986
 OECD ,Industry,F-gases,F-gases,pathway,,,,,,,,,,,,,,,,,,,,104.375,101.19,101.94,103.35,107.10499999999999,120.97,132.04999999999998,141.29,150.93,145.385,146.62,137.09,143.98999999999998,142.205,147.565,152.17999999999998,160.475,172.795,178.17000000000002,177.01,189.08500000000004,196.485,198.82500000000002,203.015,210.865,213.09,217.05,216.565,216.565,216.565,0.9996684578608092,0.9971691914606582,0.9944068156967415,0.9913813305690596,0.988092736077612,0.9845410322223987,0.9807262190034198,0.9766482964206755,0.972307264474166,0.9677031231638904,0.9628358724898497,0.9577055124520434,0.9523120430504712,0.9466554642851339,0.9407357761560308,0.9345529786631624,0.9281070718065282,0.9213980555861288,0.9144259300019636,0.907190695054033,0.8996923507423366,0.891930897066875,0.8839063340276476,0.875618661624655,0.8670678798578968,0.8582539887273729,0.8491769882330834,0.8398368783750285,0.8302336591532081,0.820367330567622,0.8102378926182705,0.7998453453051535,0.789189688628271,0.7782709225876228,0.7670890471832091,0.7556440624150301,0.7439359682830852,0.731964764787375,0.7197304519278991,0.7072330297046578,0.6945407035686716,0.682062706226064,0.6698672431278561,0.6579543142740474,0.6463239196646383,0.6349760592996285,0.6239107331790184,0.6131279413028073,0.6026276836709961,0.592409960283584,0.5824747711405714,0.5728221162419584,0.5634519955877445,0.5543644091779303,0.5455593570125153,0.5370368390914999,0.528796855414884,0.5208394059826674,0.5131644907948504,0.5057721098514327,0.49866226315241435,0.4918349506977955,0.48529017248757617,0.479027928521756,0.47304821880033565,0.4673510433233144,0.46193640209069275,0.45680429510247045,0.45195472235864775,0.4473876838592243,0.44310317960420037,0.4391012095935758,0.43538177382735077,0.431944872305525,0.4287905050280988,0.42591867199507183,0.4233293732064446,0.42102260866221664,0.4189983783623881,0.41725668230695906,0.41579752049592944
AFRICA ,Industry,F-gases,F-gases,pathway,,,,,,,,,,,,,,,,,,,,2.985,3.274999999999998,3.5699999999999985,3.859999999999998,4.079999999999998,4.314999999999999,5.094999999999999,5.899999999999998,6.469999999999999,7.244999999999997,8.024999999999999,8.645,9.285,9.929999999999998,10.579999999999997,11.239999999999997,13.014999999999999,14.84,16.660000000000004,18.43,20.224999999999998,22.50000000000001,24.72,26.975,29.229999999999993,31.469999999999995,34.519999999999996,37.555,37.555,37.555,1.0339299033157803,1.0702376348828173,1.1058795763534328,1.1408557277276268,1.1751660890053983,1.2088106601867483,1.2417894412716763,1.2741024322601826,1.3057496331522673,1.3367310439479303,1.367046664647171,1.3966964952499903,1.4256805357563873,1.4539987861663626,1.4816512464799163,1.508637916697048,1.5349587968177583,1.5606138868420465,1.5856031867699127,1.6099266966013575,1.6335844163363802,1.6565763459749814,1.6789024855171604,1.700562834962918,1.721557394312254,1.7418861635651672,1.761549142721659,1.7805463317817292,1.7988777307453776,1.8165433396126038,1.833543158383408,1.8498771870577915,1.8655454256357527,1.8805478741172916,1.894884532502409,1.9085554007911048,1.9215604789833785,1.9338997670792304,1.9455732650786604,1.9565809729816686,1.9670782612436877,1.9779973525973151,1.9894936174979825,2.0015670559456913,2.01421766794044,2.0274454534822297,2.0412504125710607,2.0556325452069313,2.070591851389843,2.0861283311197947,2.1022419843967874,2.118932811220821,2.136200811591895,2.1540459855100096,2.1724683329751646,2.1914678539873607,2.2110445485465977,2.231198416652875,2.2519294583061926,2.273237673506551,2.2951230622539502,2.3175856245483897,2.34062536038987,2.364242269778391,2.388436352713953,2.413207609196555,2.4385560392261976,2.464481642802881,2.4909844199266056,2.51806437059737,2.5457214948151754,2.573955792580021,2.6027672638919075,2.632155908750834,2.662121727156803,2.6926647191098105,2.72378488460986,2.7554822236569496,2.78775673625108,2.8206084223922505,2.854037282080463
ASIAPAC ,Industry,F-gases,F-gases,pathway,,,,,,,,,,,,,,,,,,,,8.11,9.29,10.2,10.86,11.075000000000001,11.959999999999999,16.51,21.21,25.595,29.78,34.26,43.440000000000005,52.52500000000002,61.775000000000006,71.08000000000001,80.215,90.22500000000001,101.03500000000001,111.73000000000002,122.05499999999999,132.96499999999997,144.405,155.81000000000003,166.085,176.43,186.67,198.18499999999995,209.345,209.345,209.345,1.0230304356830935,1.035738428461354,1.0478444474486368,1.0593484926449424,1.0702505640502695,1.0805506616646192,1.0902487854879914,1.0993449355203857,1.1078391117618025,1.1157313142122414,1.1230215428717027,1.1297097977401864,1.1357960788176924,1.1412803861042207,1.1461627195997712,1.150443079304344,1.1541214652179395,1.157197877340557,1.1596723156721966,1.161544780212859,1.162815270962543,1.1634837879212496,1.1635503310889785,1.16301490046573,1.1618774960515041,1.1601381178463,1.1577967658501183,1.154853440062959,1.151308140484822,1.147160867115707,1.1424116199556147,1.1370603990045447,1.1311072042624968,1.1245520357294712,1.117394893405468,1.1096357772904872,1.1012746873845287,1.0923116236875925,1.0827465861996786,1.072579574920787,1.0619320872584481,1.0515331076578465,1.0415041335265123,1.031845164864446,1.0225562016716474,1.0136372439481165,1.0050882916938533,0.9969093449088577,0.9891004035931299,0.9816614677466695,0.9745925373694773,0.9678936124615523,0.9615646930228952,0.9556057790535057,0.9500168705533837,0.9447979675225295,0.9399490699609432,0.9354701778686242,0.9313612912455732,0.9276224100917898,0.9242535344072739,0.9212546641920257,0.9186257994460455,0.9163669401693325,0.9144780863618878,0.9129592380237102,0.9118103951548003,0.9110315577551582,0.9106227258247841,0.9105838993636771,0.9109150783718382,0.9116162628492666,0.9126874527959631,0.9141286482119269,0.915939849097159,0.9181210554516578,0.920672267275425,0.9235934845684598,0.9268847073307619,0.9305459355623318,0.9345771692631698
