Product,Flow,Sector,EIA Product,WWS EF Product,WWS Upstream Product,WWS Addtl Efficiency
HEAT,ENONSPEC,Industrial,Total,heat ef ratio,N,na
HEAT,ENUC,Industrial,Natural gas,heat ef ratio,Y,na
HEAT,EOILGASEX,Industrial,Natural gas,heat ef ratio,Y,na
HEAT,EPATFUEL,Industrial,Natural gas,heat ef ratio,Y,na
HEAT,EPOWERPLT,Industrial,Electricity,electricity ef ratio,N,electricity addtl eff
HEAT,EREFINER,Industrial,Liquid fuels,heat ef ratio,Y,na
HEAT,EXPORTS,Total energy consumption,Total,na,N,na
HEAT,FISHING,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,FOODPRO,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,HEATOUT,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,HEAUTOC,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,HEAUTOH,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,HEMAINC,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,HEMAINH,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,IMPORTS,Total energy consumption,Total,na,N,na
HEAT,INDPROD,Total energy consumption,Total,na,N,na
HEAT,INONSPEC,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,IRONSTL,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,MACHINE,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,MAINCHP,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,MAINHEAT,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,MANUFACT,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,MINING,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,MIRONSTL,Total energy consumption,Total,na,N,na
HEAT,NONFERR,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,NONMET,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,ONONSPEC,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,OWNUSE,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,PAPERPRO,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,RESIDENT,Residential,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,STATDIFF,Total energy consumption,Total,na,N,na
HEAT,TBOILER,Industrial,Total,heat ef ratio,N,heat addtl eff
HEAT,TELE,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,TES,Total energy consumption,Total,na,N,na
HEAT,TEXTILES,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,TFC,Total energy consumption,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,THEAT,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,TNONSPEC,Industrial,Natural gas,na,N,na
HEAT,TOTENGY,Industrial,Total,na,N,na
HEAT,TOTIND,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,TOTTRANF,Total energy consumption,Total,na,N,na
HEAT,TRANSEQ,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEAT,WOODPRO,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEATNS,HEATOUT,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HEATNS,HEMAINC,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
HYDRO,AUTOELEC,Electric Power,Renewables,renewables ef ratio,N,renewables addtl eff
HYDRO,ELAUTOE,Electric Power,Renewables,renewables ef ratio,N,renewables addtl eff
HYDRO,ELMAINE,Electric Power,Renewables,renewables ef ratio,N,renewables addtl eff
HYDRO,ELOUTPUT,Electric Power,Renewables,renewables ef ratio,N,renewables addtl eff
HYDRO,INDPROD,Total energy consumption,Total,na,N,na
HYDRO,MAINELEC,Electric Power,Renewables,renewables ef ratio,N,renewables addtl eff
HYDRO,TES,Total energy consumption,Total,na,N,na
HYDRO,TOTTRANF,Total energy consumption,Total,na,N,na
INDWASTE,AGRICULT,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,AUTOCHP,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,AUTOELEC,Electric Power,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,AUTOHEAT,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,CHEMICAL,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,COMMPUB,Commercial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,CONSTRUC,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,DISTLOSS,Industrial,Total,biofuels_waste ef ratio,Y,na
INDWASTE,EBKB,Industrial,Total,biofuels_waste ef ratio,Y,na
INDWASTE,EBLASTFUR,Industrial,Total,heat ef ratio,Y,na
INDWASTE,ECOKEOVS,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,ELAUTOC,Electric Power,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,ELAUTOE,Electric Power,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,ELMAINC,Electric Power,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,ELMAINE,Electric Power,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,ELOUTPUT,Electric Power,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,EMINES,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,ENONSPEC,Industrial,Total,biofuels_waste ef ratio,N,na
INDWASTE,EPOWERPLT,Industrial,Total,biofuels_waste ef ratio,Y,na
INDWASTE,EREFINER,Industrial,Liquid fuels,biofuels_waste ef ratio,Y,na
INDWASTE,EXPORTS,Total energy consumption,Total,na,N,na
INDWASTE,FOODPRO,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,HEATOUT,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,HEAUTOC,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,HEAUTOH,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,HEMAINC,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,HEMAINH,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,IMPORTS,Total energy consumption,Total,na,N,na
INDWASTE,INDPROD,Total energy consumption,Total,na,N,na
INDWASTE,INONSPEC,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,IRONSTL,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,MACHINE,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,MAINCHP,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,MAINELEC,Electric Power,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,MAINHEAT,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,MANUFACT,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,MINING,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,NONFERR,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,NONMET,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,ONONSPEC,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,PAPERPRO,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,RESIDENT,Residential,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,STATDIFF,Total energy consumption,Total,na,N,na
INDWASTE,STOCKCHA,Total energy consumption,Total,na,N,na
INDWASTE,TCOKEOVS,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,TES,Total energy consumption,Total,na,N,na
INDWASTE,TEXTILES,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,TFC,Total energy consumption,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,TNONSPEC,Industrial,Total,na,N,na
INDWASTE,TOTENGY,Industrial,Total,na,N,na
INDWASTE,TOTIND,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,TOTTRANF,Total energy consumption,Total,na,N,na
INDWASTE,TRANSEQ,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
INDWASTE,WOODPRO,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff
JETGAS,AVBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff
JETGAS,COMMPUB,Commercial,Liquid fuels,oil ef ratio,N,oil addtl eff
JETGAS,DOMESAIR,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
JETGAS,EREFINER,Transportation,Liquid fuels,oil ef ratio,Y,na
JETGAS,EXPORTS,Total energy consumption,Total,na,N,na
JETGAS,IMPORTS,Total energy consumption,Total,na,N,na
JETGAS,MARBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff
JETGAS,STATDIFF,Total energy consumption,Total,na,N,na
JETGAS,STOCKCHA,Total energy consumption,Total,na,N,na
JETGAS,TES,Total energy consumption,Total,na,N,na
JETGAS,TFC,Total energy consumption,Liquid fuels,oil ef ratio,N,oil addtl eff
JETGAS,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
JETGAS,TOTTRANF,Total energy consumption,Total,na,N,na
JETGAS,TOTTRANS,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
JETGAS,TRANSFER,Total energy consumption,Total,na,N,na
JETGAS,TREFINER,Transportation,Liquid fuels,oil ef ratio,Y,na
JETGAS,WORLDAV,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff
JETGAS,WORLDMAR,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff
LIGNITE,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,AUTOELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
LIGNITE,DOMESNAV,Transportation,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,EBKB,Industrial,Coal,coal ef ratio,Y,na
LIGNITE,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,ELAUTOE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,EMINES,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,ENONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,EPATFUEL,Industrial,Coal,coal ef ratio,Y,na
LIGNITE,EPOWERPLT,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,EREFINER,Industrial,Coal,coal ef ratio,Y,na
LIGNITE,EXPORTS,Total energy consumption,Total,na,N,na
LIGNITE,FISHING,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,IMPORTS,Total energy consumption,Total,na,N,na
LIGNITE,INDPROD,Total energy consumption,Total,na,N,na
LIGNITE,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,NECHEM,Industrial,Coal,na,N,na
LIGNITE,NEINTREN,Industrial,Coal,na,N,na
LIGNITE,NEOTHER,Industrial,Coal,na,N,na
LIGNITE,NONENUSE,Industrial,Coal,na,N,na
LIGNITE,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,STATDIFF,Total energy consumption,Total,na,N,na
LIGNITE,STOCKCHA,Total energy consumption,Total,na,N,na
LIGNITE,TBKB,Industrial,Coal,coal ef ratio,Y,na
LIGNITE,TBLASTFUR,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,TCOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,TES,Total energy consumption,Total,na,N,na
LIGNITE,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,TGASWKS,Industrial,Coal,coal ef ratio,Y,na
LIGNITE,TNONSPEC,Industrial,Coal,na,N,na
LIGNITE,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,TOTTRANF,Total energy consumption,Total,na,N,na
LIGNITE,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,TPATFUEL,Industrial,Coal,coal ef ratio,Y,na
LIGNITE,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,TRNONSPE,Transportation,Coal,coal ef ratio,N,coal addtl eff
LIGNITE,WOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
LPG,AGRICULT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,AUTOCHP,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,AUTOELEC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,AUTOHEAT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,AVBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff
LPG,CHEMICAL,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,COMMPUB,Commercial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,CONSTRUC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,DISTLOSS,Industrial,Liquid fuels,oil ef ratio,Y,na
LPG,DOMESAIR,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,DOMESNAV,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,EBLASTFUR,Industrial,Total,heat ef ratio,Y,na
LPG,ECOKEOVS,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,EGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,na
LPG,ELAUTOC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,ELAUTOE,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,ELMAINC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,ELMAINE,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,ELOUTPUT,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,EMINES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,ENONSPEC,Industrial,Liquid fuels,natural gas ef ratio,N,oil addtl eff
LPG,EOILGASEX,Industrial,Liquid fuels,oil ef ratio,Y,na
LPG,EPOWERPLT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,EREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na
LPG,EXPORTS,Total energy consumption,Total,na,N,na
LPG,FISHING,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,FOODPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,HEATOUT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,HEAUTOC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,HEAUTOH,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,HEMAINC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,HEMAINH,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,IMPORTS,Total energy consumption,Total,na,N,na
LPG,INONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,IRONSTL,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,MACHINE,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,MAINCHP,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,MAINELEC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,MAINHEAT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,MANUFACT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,MINING,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,NECHEM,Industrial,Liquid fuels,na,N,na
LPG,NECONSTRUC,Industrial,Liquid fuels,na,N,na
LPG,NEIND,Industrial,Liquid fuels,na,N,na
LPG,NEINONSPEC,Industrial,Liquid fuels,na,N,na
LPG,NEINTREN,Industrial,Liquid fuels,na,N,na
LPG,NEIRONSTL,Industrial,Liquid fuels,na,N,na
LPG,NEMACHINE,Industrial,Liquid fuels,na,N,na
LPG,NEMINING,Industrial,Liquid fuels,na,N,na
LPG,NENONFERR,Industrial,Liquid fuels,na,N,na
LPG,NENONMET,Industrial,Liquid fuels,na,N,na
LPG,NEOTHER,Industrial,Liquid fuels,na,N,na
LPG,NETEXTILES,Industrial,Liquid fuels,na,N,na
LPG,NETRANSEQ,Industrial,Liquid fuels,na,N,na
LPG,NONENUSE,Industrial,Liquid fuels,na,N,na
LPG,NONFERR,Industrial,Liquid fuels,natural gas ef ratio,N,natural gas addtl eff
LPG,NONMET,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,ONONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,PAPERPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,PIPELINE,Transportation,Liquid fuels,oil ef ratio,Y,na
LPG,RAIL,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,RESIDENT,Residential,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,ROAD,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,STATDIFF,Total energy consumption,Total,na,N,na
LPG,STOCKCHA,Total energy consumption,Total,na,N,na
LPG,TBLENDGAS,Industrial,Natural gas,natural gas ef ratio,Y,na
LPG,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,TES,Total energy consumption,Total,na,N,na
LPG,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,TFC,Total energy consumption,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,TGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,na
LPG,TNONSPEC,Industrial,Liquid fuels,na,N,na
LPG,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,TOTIND,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,TOTTRANF,Total energy consumption,Total,na,N,na
LPG,TOTTRANS,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,Y,na
LPG,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,TRANSFER,Total energy consumption,Total,na,N,na
LPG,TREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na
LPG,TRNONSPE,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,WOODPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
LPG,WORLDAV,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff
LUBRIC,AGRICULT,Industrial,Liquid fuels,na,N,na
LUBRIC,CHEMICAL,Industrial,Liquid fuels,na,N,na
LUBRIC,COMMPUB,Commercial,Liquid fuels,na,N,na
LUBRIC,CONSTRUC,Industrial,Liquid fuels,na,N,na
LUBRIC,DISTLOSS,Industrial,Liquid fuels,na,N,na
LUBRIC,DOMESNAV,Transportation,Liquid fuels,na,N,na
LUBRIC,ECOKEOVS,Industrial,Liquid fuels,na,N,na
LUBRIC,EMINES,Industrial,Liquid fuels,na,N,na
LUBRIC,ENONSPEC,Industrial,Total,na,N,na
LUBRIC,EOILGASEX,Industrial,Liquid fuels,oil ef ratio,Y,na
LUBRIC,EPOWERPLT,Industrial,Liquid fuels,na,N,na
LUBRIC,EREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na
LUBRIC,EXPORTS,Total energy consumption,Total,na,N,na
LUBRIC,FISHING,Industrial,Liquid fuels,na,N,na
LUBRIC,FOODPRO,Industrial,Liquid fuels,na,N,na
LUBRIC,IMPORTS,Total energy consumption,Total,na,N,na
LUBRIC,INONSPEC,Industrial,Liquid fuels,na,N,na
LUBRIC,IRONSTL,Industrial,Liquid fuels,na,N,na
LUBRIC,MACHINE,Industrial,Liquid fuels,na,N,na
LUBRIC,MAINCHP,Industrial,Liquid fuels,na,N,na
LUBRIC,MAINELEC,Electric Power,Liquid fuels,na,N,na
LUBRIC,MAINHEAT,Industrial,Liquid fuels,na,N,na
LUBRIC,MANUFACT,Industrial,Liquid fuels,na,N,na
LUBRIC,MARBUNK,Transportation,Liquid fuels,na,N,na
LUBRIC,MINING,Industrial,Liquid fuels,na,N,na
LUBRIC,NECHEM,Industrial,Liquid fuels,na,N,na
LUBRIC,NECONSTRUC,Industrial,Liquid fuels,na,N,na
LUBRIC,NEFOODPRO,Industrial,Liquid fuels,na,N,na
LUBRIC,NEIND,Industrial,Liquid fuels,na,N,na
LUBRIC,NEINONSPEC,Industrial,Liquid fuels,na,N,na
LUBRIC,NEINTREN,Industrial,Liquid fuels,na,N,na
LUBRIC,NEIRONSTL,Industrial,Liquid fuels,na,N,na
LUBRIC,NEMACHINE,Industrial,Liquid fuels,na,N,na
LUBRIC,NEMINING,Industrial,Liquid fuels,na,N,na
LUBRIC,NENONFERR,Industrial,Liquid fuels,na,N,na
LUBRIC,NENONMET,Industrial,Liquid fuels,na,N,na
LUBRIC,NEOTHER,Industrial,Liquid fuels,na,N,na
LUBRIC,NEPAPERPRO,Industrial,Liquid fuels,na,N,na
LUBRIC,NETEXTILES,Industrial,Liquid fuels,na,N,na
LUBRIC,NETRANS,Transportation,Liquid fuels,na,N,na
LUBRIC,NETRANSEQ,Industrial,Liquid fuels,na,N,na
LUBRIC,NEWOODPRO,Industrial,Liquid fuels,na,N,na
LUBRIC,NONENUSE,Industrial,Liquid fuels,na,N,na
LUBRIC,NONFERR,Industrial,Liquid fuels,na,N,na
LUBRIC,NONMET,Industrial,Liquid fuels,na,N,na
LUBRIC,ONONSPEC,Industrial,Liquid fuels,na,N,na
LUBRIC,RAIL,Transportation,Liquid fuels,na,N,na
LUBRIC,RESIDENT,Residential,Liquid fuels,na,N,na
LUBRIC,ROAD,Transportation,Liquid fuels,na,N,na
LUBRIC,STATDIFF,Total energy consumption,Total,na,N,na
LUBRIC,STOCKCHA,Total energy consumption,Total,na,N,na
LUBRIC,TCOKEOVS,Industrial,Liquid fuels,na,N,na
LUBRIC,TES,Total energy consumption,Total,na,N,na
LUBRIC,TEXTILES,Industrial,Liquid fuels,na,N,na
LUBRIC,TFC,Total energy consumption,Liquid fuels,na,N,na
LUBRIC,TOTENGY,Industrial,Total,na,N,na
LUBRIC,TOTIND,Industrial,Liquid fuels,na,N,na
LUBRIC,TOTTRANF,Total energy consumption,Liquid fuels,na,N,na
LUBRIC,TOTTRANS,Transportation,Liquid fuels,na,N,na
LUBRIC,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,Y,na
LUBRIC,TRANSFER,Total energy consumption,Total,na,N,na
LUBRIC,TREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na
LUBRIC,TRNONSPE,Transportation,Liquid fuels,na,N,na
LUBRIC,WORLDMAR,Transportation,Liquid fuels,na,N,na
MANGAS,ELAUTOC,Electric Power,Natural gas,natural gas ef ratio,N,natural gas addtl eff
MANGAS,ELAUTOE,Electric Power,Natural gas,natural gas ef ratio,N,natural gas addtl eff
MANGAS,ELMAINC,Electric Power,Natural gas,natural gas ef ratio,N,natural gas addtl eff
MANGAS,ELOUTPUT,Electric Power,Natural gas,natural gas ef ratio,N,natural gas addtl eff
MANGAS,HEATOUT,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
MANGAS,HEAUTOC,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
MANGAS,HEAUTOH,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
MANGAS,HEMAINC,Industrial,Natural gas,heat ef ratio,N,heat addtl eff
MRENEW,AGRICULT,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
