Region,Variable,Unit,IEA Sector,IEA Metric,GCAM Metric,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,EIA Metric,BNEF Metric,WWS Metric
ASIA ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Natural gas,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
ASIA ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Heat,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
ASIA ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Bioenergy,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
ASIA ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,   Traditional biomass,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
ASIA ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Electricity,Final Energy | Residential and Commercial | Electricity,1.0351851851851852,1.0343561658244864,1.0335391451067948,1.0327341230321094,1.0319410996004308,1.031160074811759,1.030391048666094,1.0296340211634354,1.0288889923037838,1.0281559620871386,1.0274349305135004,1.026725897582869,1.0260288632952441,1.025343827650626,1.0246707906490142,1.0240097522904095,1.0233607125748114,1.0227236715022199,1.0220986290726353,1.0214855852860574,1.0208845401424862,1.0202954936419215,1.0197184457843638,1.0191533965698125,1.018600345998268,1.0180592940697302,1.017530240784199,1.017013186141675,1.0165081301421572,1.0160150727856463,1.015534014072142,1.0150649540016445,1.0146078925741537,1.0141628297896697,1.013729765648192,1.0133087001497214,1.0128996332942575,1.0125025650818,1.0121174955123495,1.0117444245859057,1.0113833523024685,1.0110342786620379,1.010697203664614,1.010372127310197,1.0100590495987867,1.009757970530383,1.009468890104986,1.009191808322596,1.0089267251832124,1.0086736406868353,1.0084325548334652,1.0082034676231018,1.0079863790557448,1.0077812891313949,1.0075881978500516,1.0074071052117148,1.007238011216385,1.007080915864062,1.0069358191547453,1.0068027210884354,,,
ASIA ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Other renewables,Final Energy | Residential and Commercial | Electricity,1.0351851851851852,1.0343561658244864,1.0335391451067948,1.0327341230321094,1.0319410996004308,1.031160074811759,1.030391048666094,1.0296340211634354,1.0288889923037838,1.0281559620871386,1.0274349305135004,1.026725897582869,1.0260288632952441,1.025343827650626,1.0246707906490142,1.0240097522904095,1.0233607125748114,1.0227236715022199,1.0220986290726353,1.0214855852860574,1.0208845401424862,1.0202954936419215,1.0197184457843638,1.0191533965698125,1.018600345998268,1.0180592940697302,1.017530240784199,1.017013186141675,1.0165081301421572,1.0160150727856463,1.015534014072142,1.0150649540016445,1.0146078925741537,1.0141628297896697,1.013729765648192,1.0133087001497214,1.0128996332942575,1.0125025650818,1.0121174955123495,1.0117444245859057,1.0113833523024685,1.0110342786620379,1.010697203664614,1.010372127310197,1.0100590495987867,1.009757970530383,1.009468890104986,1.009191808322596,1.0089267251832124,1.0086736406868353,1.0084325548334652,1.0082034676231018,1.0079863790557448,1.0077812891313949,1.0075881978500516,1.0074071052117148,1.007238011216385,1.007080915864062,1.0069358191547453,1.0068027210884354,,,
LAM ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Electricity,Final Energy | Residential and Commercial | Electricity,1.0351851851851852,1.0343561658244864,1.0335391451067948,1.0327341230321094,1.0319410996004308,1.031160074811759,1.030391048666094,1.0296340211634354,1.0288889923037838,1.0281559620871386,1.0274349305135004,1.026725897582869,1.0260288632952441,1.025343827650626,1.0246707906490142,1.0240097522904095,1.0233607125748114,1.0227236715022199,1.0220986290726353,1.0214855852860574,1.0208845401424862,1.0202954936419215,1.0197184457843638,1.0191533965698125,1.018600345998268,1.0180592940697302,1.017530240784199,1.017013186141675,1.0165081301421572,1.0160150727856463,1.015534014072142,1.0150649540016445,1.0146078925741537,1.0141628297896697,1.013729765648192,1.0133087001497214,1.0128996332942575,1.0125025650818,1.0121174955123495,1.0117444245859057,1.0113833523024685,1.0110342786620379,1.010697203664614,1.010372127310197,1.0100590495987867,1.009757970530383,1.009468890104986,1.009191808322596,1.0089267251832124,1.0086736406868353,1.0084325548334652,1.0082034676231018,1.0079863790557448,1.0077812891313949,1.0075881978500516,1.0074071052117148,1.007238011216385,1.007080915864062,1.0069358191547453,1.0068027210884354,,,
LAM ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Other renewables,Final Energy | Residential and Commercial | Electricity,1.0351851851851852,1.0343561658244864,1.0335391451067948,1.0327341230321094,1.0319410996004308,1.031160074811759,1.030391048666094,1.0296340211634354,1.0288889923037838,1.0281559620871386,1.0274349305135004,1.026725897582869,1.0260288632952441,1.025343827650626,1.0246707906490142,1.0240097522904095,1.0233607125748114,1.0227236715022199,1.0220986290726353,1.0214855852860574,1.0208845401424862,1.0202954936419215,1.0197184457843638,1.0191533965698125,1.018600345998268,1.0180592940697302,1.017530240784199,1.017013186141675,1.0165081301421572,1.0160150727856463,1.015534014072142,1.0150649540016445,1.0146078925741537,1.0141628297896697,1.013729765648192,1.0133087001497214,1.0128996332942575,1.0125025650818,1.0121174955123495,1.0117444245859057,1.0113833523024685,1.0110342786620379,1.010697203664614,1.010372127310197,1.0100590495987867,1.009757970530383,1.009468890104986,1.009191808322596,1.0089267251832124,1.0086736406868353,1.0084325548334652,1.0082034676231018,1.0079863790557448,1.0077812891313949,1.0075881978500516,1.0074071052117148,1.007238011216385,1.007080915864062,1.0069358191547453,1.0068027210884354,,,
MAF ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Electricity,Final Energy | Residential and Commercial | Electricity,1.0351851851851852,1.0343561658244864,1.0335391451067948,1.0327341230321094,1.0319410996004308,1.031160074811759,1.030391048666094,1.0296340211634354,1.0288889923037838,1.0281559620871386,1.0274349305135004,1.026725897582869,1.0260288632952441,1.025343827650626,1.0246707906490142,1.0240097522904095,1.0233607125748114,1.0227236715022199,1.0220986290726353,1.0214855852860574,1.0208845401424862,1.0202954936419215,1.0197184457843638,1.0191533965698125,1.018600345998268,1.0180592940697302,1.017530240784199,1.017013186141675,1.0165081301421572,1.0160150727856463,1.015534014072142,1.0150649540016445,1.0146078925741537,1.0141628297896697,1.013729765648192,1.0133087001497214,1.0128996332942575,1.0125025650818,1.0121174955123495,1.0117444245859057,1.0113833523024685,1.0110342786620379,1.010697203664614,1.010372127310197,1.0100590495987867,1.009757970530383,1.009468890104986,1.009191808322596,1.0089267251832124,1.0086736406868353,1.0084325548334652,1.0082034676231018,1.0079863790557448,1.0077812891313949,1.0075881978500516,1.0074071052117148,1.007238011216385,1.007080915864062,1.0069358191547453,1.0068027210884354,,,
MAF ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Other renewables,Final Energy | Residential and Commercial | Electricity,1.0351851851851852,1.0343561658244864,1.0335391451067948,1.0327341230321094,1.0319410996004308,1.031160074811759,1.030391048666094,1.0296340211634354,1.0288889923037838,1.0281559620871386,1.0274349305135004,1.026725897582869,1.0260288632952441,1.025343827650626,1.0246707906490142,1.0240097522904095,1.0233607125748114,1.0227236715022199,1.0220986290726353,1.0214855852860574,1.0208845401424862,1.0202954936419215,1.0197184457843638,1.0191533965698125,1.018600345998268,1.0180592940697302,1.017530240784199,1.017013186141675,1.0165081301421572,1.0160150727856463,1.015534014072142,1.0150649540016445,1.0146078925741537,1.0141628297896697,1.013729765648192,1.0133087001497214,1.0128996332942575,1.0125025650818,1.0121174955123495,1.0117444245859057,1.0113833523024685,1.0110342786620379,1.010697203664614,1.010372127310197,1.0100590495987867,1.009757970530383,1.009468890104986,1.009191808322596,1.0089267251832124,1.0086736406868353,1.0084325548334652,1.0082034676231018,1.0079863790557448,1.0077812891313949,1.0075881978500516,1.0074071052117148,1.007238011216385,1.007080915864062,1.0069358191547453,1.0068027210884354,,,
OECD90 ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Electricity,Final Energy | Residential and Commercial | Electricity,1.0071428571428571,1.0069379231278455,1.0067375091391713,1.0065416151768343,1.0063502412408347,1.0061633873311724,1.0059810534478473,1.0058032395908596,1.0056299457602094,1.0054611719558961,1.0052969181779206,1.0051371844262822,1.0049819707009813,1.0048312770020176,1.0046851033293909,1.004543449683102,1.0044063160631502,1.0042737024695356,1.0041456089022587,1.004022035361319,1.0039029818467164,1.0037884483584514,1.0036784348965235,1.0035729414609331,1.00347196805168,1.003375514668764,1.0032835813121856,1.0031961679819446,1.0031132746780407,1.003034901400474,1.0029610481492448,1.002891714924353,1.0028269017257985,1.0027666085535811,1.0027108354077012,1.0026595822881585,1.0026128491949535,1.0025706361280855,1.002532943087555,1.0024997700733618,1.0024711170855056,1.0024469841239871,1.0024273711888056,1.0024122782799618,1.002401705397455,1.0023956525412858,1.0023941197114539,1.0023971069079591,1.0024046141308018,1.0024166413799818,1.002433188655499,1.0024542559573537,1.0024798432855455,1.002509950640075,1.0025445780209414,1.0025837254281453,1.0026273928616867,1.0026755803215652,1.002728287807781,1.0027855153203342,,,
OECD90 ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Other renewables,Final Energy | Residential and Commercial | Electricity,1.0071428571428571,1.0069379231278455,1.0067375091391713,1.0065416151768343,1.0063502412408347,1.0061633873311724,1.0059810534478473,1.0058032395908596,1.0056299457602094,1.0054611719558961,1.0052969181779206,1.0051371844262822,1.0049819707009813,1.0048312770020176,1.0046851033293909,1.004543449683102,1.0044063160631502,1.0042737024695356,1.0041456089022587,1.004022035361319,1.0039029818467164,1.0037884483584514,1.0036784348965235,1.0035729414609331,1.00347196805168,1.003375514668764,1.0032835813121856,1.0031961679819446,1.0031132746780407,1.003034901400474,1.0029610481492448,1.002891714924353,1.0028269017257985,1.0027666085535811,1.0027108354077012,1.0026595822881585,1.0026128491949535,1.0025706361280855,1.002532943087555,1.0024997700733618,1.0024711170855056,1.0024469841239871,1.0024273711888056,1.0024122782799618,1.002401705397455,1.0023956525412858,1.0023941197114539,1.0023971069079591,1.0024046141308018,1.0024166413799818,1.002433188655499,1.0024542559573537,1.0024798432855455,1.002509950640075,1.0025445780209414,1.0025837254281453,1.0026273928616867,1.0026755803215652,1.002728287807781,1.0027855153203342,,,
World ,Final Energy | Residential and Commercial | Electricity,EJ/yr,Buildings,Electricity,Final Energy | Residential and Commercial | Electricity,1.025609756097561,1.025075113686478,1.0245474545375661,1.024026778650825,1.023513086026255,1.023006376663856,1.0225066505636278,1.0220139077255708,1.021528148149685,1.0210493718359699,1.0205775787844258,1.020112768995053,1.0196549424678512,1.0192040992028202,1.0187602391999602,1.0183233624592714,1.0178934689807535,1.0174705587644064,1.0170546318102307,1.0166456881182258,1.016243727688392,1.0158487505207292,1.0154607566152374,1.0150797459719167,1.0147057185907666,1.014338674471788,1.0139786136149802,1.0136255360203434,1.0132794416878776,1.012940330617583,1.0126082028094594,1.0122830582635067,1.011964896979725,1.011653718958114,1.0113495241986743,1.011052312701406,1.0107620844663083,1.0104788394933815,1.0102025777826258,1.0099332993340413,1.0096710041476278,1.009415692223385,1.0091673635613136,1.008926018161413,1.0086916560236834,1.008464277148125,1.0082438815347374,1.0080304691835211,1.0078240400944753,1.0076245942676008,1.0074321317028974,1.0072466524003647,1.0070681563600035,1.006896643581813,1.0067321140657934,1.006574567811945,1.0064240048202677,1.0062804250907613,1.0061438286234259,1.0060142154182614,,,
