IEA Region,Technology,Scenario,Sector,Metric,Value
JPN ,Other renewables,baseline,TFC,"Parameter a, max",100
AdvancedECO ,Other renewables,pathway,TFC,"Parameter a, max",5
AdvancedECO ,Other renewables,baseline,TFC,"Parameter a, max",100
NonOECD ,Other renewables,pathway,TFC,"Parameter a, max",0.126
NonOECD ,Other renewables,baseline,TFC,"Parameter a, max",100
World ,Other renewables,pathway,TFC,"Parameter a, max",5
World ,Other renewables,baseline,TFC,"Parameter a, max",100
CSAM ,Other renewables,pathway,TFC,"Parameter a, max",5
CSAM ,Other renewables,baseline,TFC,"Parameter a, max",100
BRAZIL ,Other renewables,pathway,TFC,"Parameter a, max",5
BRAZIL ,Other renewables,baseline,TFC,"Parameter a, max",100
AFRICA ,Other renewables,pathway,TFC,"Parameter a, max",0.25
AFRICA ,Other renewables,baseline,TFC,"Parameter a, max",100
ME ,Other renewables,pathway,TFC,"Parameter a, max",5
ME ,Other renewables,baseline,TFC,"Parameter a, max",100
EURASIA ,Other renewables,pathway,TFC,"Parameter a, max",5
EURASIA ,Other renewables,baseline,TFC,"Parameter a, max",100
RUS ,Other renewables,pathway,TFC,"Parameter a, max",0.1
RUS ,Other renewables,baseline,TFC,"Parameter a, max",100
ASIAPAC ,Other renewables,pathway,TFC,"Parameter a, max",5
ASIAPAC ,Other renewables,baseline,TFC,"Parameter a, max",100
CHINA ,Other renewables,pathway,TFC,"Parameter a, max",0.12
CHINA ,Other renewables,baseline,TFC,"Parameter a, max",100
INDIA ,Other renewables,pathway,TFC,"Parameter a, max",0.1
INDIA ,Other renewables,baseline,TFC,"Parameter a, max",100
ASEAN ,Other renewables,pathway,TFC,"Parameter a, max",0.5
ASEAN ,Other renewables,baseline,TFC,"Parameter a, max",100
DevelopingECO ,Other renewables,pathway,TFC,"Parameter a, max",5
DevelopingECO ,Other renewables,baseline,TFC,"Parameter a, max",100
 OECD ,Other renewables,pathway,TFC,"Parameter a, min",0
 OECD ,Other renewables,baseline,TFC,"Parameter a, min",100
NAM ,Other renewables,pathway,TFC,"Parameter a, min",0
NAM ,Other renewables,baseline,TFC,"Parameter a, min",100
US ,Other renewables,pathway,TFC,"Parameter a, min",0
US ,Other renewables,baseline,TFC,"Parameter a, min",100
EUR ,Other renewables,pathway,TFC,"Parameter a, min",0
EUR ,Other renewables,baseline,TFC,"Parameter a, min",100
EU ,Other renewables,pathway,TFC,"Parameter a, min",0
EU ,Other renewables,baseline,TFC,"Parameter a, min",100
SAFR ,Other renewables,pathway,TFC,"Parameter a, min",0
SAFR ,Other renewables,baseline,TFC,"Parameter a, min",100
JPN ,Other renewables,pathway,TFC,"Parameter a, min",0
JPN ,Other renewables,baseline,TFC,"Parameter a, min",100
AdvancedECO ,Other renewables,pathway,TFC,"Parameter a, min",0
AdvancedECO ,Other renewables,baseline,TFC,"Parameter a, min",100
NonOECD ,Other renewables,pathway,TFC,"Parameter a, min",0
NonOECD ,Other renewables,baseline,TFC,"Parameter a, min",100
World ,Other renewables,pathway,TFC,"Parameter a, min",0
World ,Other renewables,baseline,TFC,"Parameter a, min",100
CSAM ,Other renewables,pathway,TFC,"Parameter a, min",0
CSAM ,Other renewables,baseline,TFC,"Parameter a, min",100
BRAZIL ,Other renewables,pathway,TFC,"Parameter a, min",0
BRAZIL ,Other renewables,baseline,TFC,"Parameter a, min",100
AFRICA ,Other renewables,pathway,TFC,"Parameter a, min",0.1
AFRICA ,Other renewables,baseline,TFC,"Parameter a, min",100
ME ,Other renewables,pathway,TFC,"Parameter a, min",0
ME ,Other renewables,baseline,TFC,"Parameter a, min",100
EURASIA ,Other renewables,pathway,TFC,"Parameter a, min",0
EURASIA ,Other renewables,baseline,TFC,"Parameter a, min",100
RUS ,Other renewables,pathway,TFC,"Parameter a, min",0
RUS ,Other renewables,baseline,TFC,"Parameter a, min",100
ASIAPAC ,Other renewables,pathway,TFC,"Parameter a, min",0
ASIAPAC ,Other renewables,baseline,TFC,"Parameter a, min",100
CHINA ,Other renewables,pathway,TFC,"Parameter a, min",0
CHINA ,Other renewables,baseline,TFC,"Parameter a, min",100
INDIA ,Other renewables,pathway,TFC,"Parameter a, min",0
INDIA ,Other renewables,baseline,TFC,"Parameter a, min",100
ASEAN ,Other renewables,pathway,TFC,"Parameter a, min",0
ASEAN ,Other renewables,baseline,TFC,"Parameter a, min",100
DevelopingECO ,Other renewables,pathway,TFC,"Parameter a, min",0
DevelopingECO ,Other renewables,baseline,TFC,"Parameter a, min",100
 OECD ,Other renewables,pathway,TFC,"Parameter b, max",100
 OECD ,Other renewables,baseline,TFC,"Parameter b, max",-100
NAM ,Other renewables,pathway,TFC,"Parameter b, max",100
NAM ,Other renewables,baseline,TFC,"Parameter b, max",-100
US ,Other renewables,pathway,TFC,"Parameter b, max",100
US ,Other renewables,baseline,TFC,"Parameter b, max",-100
EUR ,Other renewables,pathway,TFC,"Parameter b, max",50
EUR ,Other renewables,baseline,TFC,"Parameter b, max",-100
EU ,Other renewables,pathway,TFC,"Parameter b, max",100
EU ,Other renewables,baseline,TFC,"Parameter b, max",-100
SAFR ,Other renewables,pathway,TFC,"Parameter b, max",100
SAFR ,Other renewables,baseline,TFC,"Parameter b, max",-100
JPN ,Other renewables,pathway,TFC,"Parameter b, max",100
JPN ,Other renewables,baseline,TFC,"Parameter b, max",-100
AdvancedECO ,Other renewables,pathway,TFC,"Parameter b, max",100
AdvancedECO ,Other renewables,baseline,TFC,"Parameter b, max",-100
NonOECD ,Other renewables,pathway,TFC,"Parameter b, max",100
NonOECD ,Other renewables,baseline,TFC,"Parameter b, max",-100
World ,Other renewables,pathway,TFC,"Parameter b, max",100
World ,Other renewables,baseline,TFC,"Parameter b, max",-100
CSAM ,Other renewables,pathway,TFC,"Parameter b, max",100
CSAM ,Other renewables,baseline,TFC,"Parameter b, max",-100
BRAZIL ,Other renewables,pathway,TFC,"Parameter b, max",100
BRAZIL ,Other renewables,baseline,TFC,"Parameter b, max",-100
AFRICA ,Other renewables,pathway,TFC,"Parameter b, max",100
AFRICA ,Other renewables,baseline,TFC,"Parameter b, max",-100
ME ,Other renewables,pathway,TFC,"Parameter b, max",100
ME ,Other renewables,baseline,TFC,"Parameter b, max",-100
EURASIA ,Other renewables,pathway,TFC,"Parameter b, max",100
EURASIA ,Other renewables,baseline,TFC,"Parameter b, max",-100
RUS ,Other renewables,pathway,TFC,"Parameter b, max",35
RUS ,Other renewables,baseline,TFC,"Parameter b, max",-100
ASIAPAC ,Other renewables,pathway,TFC,"Parameter b, max",100
ASIAPAC ,Other renewables,baseline,TFC,"Parameter b, max",-100
CHINA ,Other renewables,pathway,TFC,"Parameter b, max",100
CHINA ,Other renewables,baseline,TFC,"Parameter b, max",-100
INDIA ,Other renewables,pathway,TFC,"Parameter b, max",100
INDIA ,Other renewables,baseline,TFC,"Parameter b, max",-100
ASEAN ,Other renewables,pathway,TFC,"Parameter b, max",100
ASEAN ,Other renewables,baseline,TFC,"Parameter b, max",-100
DevelopingECO ,Other renewables,pathway,TFC,"Parameter b, max",100
DevelopingECO ,Other renewables,baseline,TFC,"Parameter b, max",-100
 OECD ,Other renewables,pathway,TFC,"Parameter b, min",0
 OECD ,Other renewables,baseline,TFC,"Parameter b, min",-100
NAM ,Other renewables,pathway,TFC,"Parameter b, min",0
NAM ,Other renewables,baseline,TFC,"Parameter b, min",-100
US ,Other renewables,pathway,TFC,"Parameter b, min",0
US ,Other renewables,baseline,TFC,"Parameter b, min",-100
EUR ,Other renewables,pathway,TFC,"Parameter b, min",0
EUR ,Other renewables,baseline,TFC,"Parameter b, min",-100
EU ,Other renewables,pathway,TFC,"Parameter b, min",0
EU ,Other renewables,baseline,TFC,"Parameter b, min",-100
SAFR ,Other renewables,pathway,TFC,"Parameter b, min",30
SAFR ,Other renewables,baseline,TFC,"Parameter b, min",-100
JPN ,Other renewables,pathway,TFC,"Parameter b, min",0
JPN ,Other renewables,baseline,TFC,"Parameter b, min",-100
AdvancedECO ,Other renewables,pathway,TFC,"Parameter b, min",0
AdvancedECO ,Other renewables,baseline,TFC,"Parameter b, min",-100
NonOECD ,Other renewables,pathway,TFC,"Parameter b, min",0
NonOECD ,Other renewables,baseline,TFC,"Parameter b, min",-100
World ,Other renewables,pathway,TFC,"Parameter b, min",0
World ,Other renewables,baseline,TFC,"Parameter b, min",-100
CSAM ,Other renewables,pathway,TFC,"Parameter b, min",0
CSAM ,Other renewables,baseline,TFC,"Parameter b, min",-100
BRAZIL ,Other renewables,pathway,TFC,"Parameter b, min",0
BRAZIL ,Other renewables,baseline,TFC,"Parameter b, min",-100
AFRICA ,Other renewables,pathway,TFC,"Parameter b, min",35
AFRICA ,Other renewables,baseline,TFC,"Parameter b, min",-100
ME ,Other renewables,pathway,TFC,"Parameter b, min",0
ME ,Other renewables,baseline,TFC,"Parameter b, min",-100
EURASIA ,Other renewables,pathway,TFC,"Parameter b, min",0
EURASIA ,Other renewables,baseline,TFC,"Parameter b, min",-100
RUS ,Other renewables,pathway,TFC,"Parameter b, min",20
RUS ,Other renewables,baseline,TFC,"Parameter b, min",-100
ASIAPAC ,Other renewables,pathway,TFC,"Parameter b, min",0
ASIAPAC ,Other renewables,baseline,TFC,"Parameter b, min",-100
CHINA ,Other renewables,pathway,TFC,"Parameter b, min",0
CHINA ,Other renewables,baseline,TFC,"Parameter b, min",-100
INDIA ,Other renewables,pathway,TFC,"Parameter b, min",0
INDIA ,Other renewables,baseline,TFC,"Parameter b, min",-100
ASEAN ,Other renewables,pathway,TFC,"Parameter b, min",0
ASEAN ,Other renewables,baseline,TFC,"Parameter b, min",-100
DevelopingECO ,Other renewables,pathway,TFC,"Parameter b, min",0
DevelopingECO ,Other renewables,baseline,TFC,"Parameter b, min",-100
 OECD ,Other renewables,baseline,TFC,Saturation Point,7.51
NAM ,Other renewables,baseline,TFC,Saturation Point,7.51
US ,Other renewables,baseline,TFC,Saturation Point,7.51
EUR ,Other renewables,baseline,TFC,Saturation Point,7.51
EU ,Other renewables,baseline,TFC,Saturation Point,7.51
SAFR ,Other renewables,baseline,TFC,Saturation Point,7.51
JPN ,Other renewables,baseline,TFC,Saturation Point,7.51
AdvancedECO ,Other renewables,baseline,TFC,Saturation Point,7.51
NonOECD ,Other renewables,baseline,TFC,Saturation Point,3.8
World ,Other renewables,baseline,TFC,Saturation Point,5.8
CSAM ,Other renewables,baseline,TFC,Saturation Point,3.8
BRAZIL ,Other renewables,baseline,TFC,Saturation Point,3.8
AFRICA ,Other renewables,baseline,TFC,Saturation Point,3.8
ME ,Other renewables,baseline,TFC,Saturation Point,3.8
EURASIA ,Other renewables,baseline,TFC,Saturation Point,3.8
RUS ,Other renewables,baseline,TFC,Saturation Point,3.8
ASIAPAC ,Other renewables,baseline,TFC,Saturation Point,3.8
CHINA ,Other renewables,baseline,TFC,Saturation Point,3.8
INDIA ,Other renewables,baseline,TFC,Saturation Point,3.8
ASEAN ,Other renewables,baseline,TFC,Saturation Point,3.8
DevelopingECO ,Other renewables,baseline,TFC,Saturation Point,3.8
World ,Other renewables,pathway,TFC,Saturation Point,44.3
NAM ,Other renewables,pathway,TFC,Saturation Point,46.5
US ,Other renewables,pathway,TFC,Saturation Point,45
CSAM ,Other renewables,pathway,TFC,Saturation Point,18.5
BRAZIL ,Other renewables,pathway,TFC,Saturation Point,16.8
EUR ,Other renewables,pathway,TFC,Saturation Point,39
EU ,Other renewables,pathway,TFC,Saturation Point,45.9
AFRICA ,Other renewables,pathway,TFC,Saturation Point,46.4
SAFR ,Other renewables,pathway,TFC,Saturation Point,59
ME ,Other renewables,pathway,TFC,Saturation Point,33.7
EURASIA ,Other renewables,pathway,TFC,Saturation Point,30.9
RUS ,Other renewables,pathway,TFC,Saturation Point,53.3
ASIAPAC ,Other renewables,pathway,TFC,Saturation Point,37.2
CHINA ,Other renewables,pathway,TFC,Saturation Point,49.7
INDIA ,Other renewables,pathway,TFC,Saturation Point,44.2
JPN ,Other renewables,pathway,TFC,Saturation Point,42
ASEAN ,Other renewables,pathway,TFC,Saturation Point,40.2
 OECD ,Other renewables,pathway,TFC,Saturation Point,43
NonOECD ,Other renewables,pathway,TFC,Saturation Point,38.6
AdvancedECO ,Other renewables,pathway,TFC,Saturation Point,43.9
DevelopingECO ,Other renewables,pathway,TFC,Saturation Point,39
 OECD ,Total final consumption,pathway,TFC,Consumption:Generation,1
NAM ,Total final consumption,pathway,TFC,Consumption:Generation,1
US ,Total final consumption,pathway,TFC,Consumption:Generation,1
EUR ,Total final consumption,pathway,TFC,Consumption:Generation,1
EU ,Total final consumption,pathway,TFC,Consumption:Generation,1
SAFR ,Total final consumption,pathway,TFC,Consumption:Generation,1
JPN ,Total final consumption,pathway,TFC,Consumption:Generation,1
AdvancedECO ,Total final consumption,pathway,TFC,Consumption:Generation,1
NonOECD ,Total final consumption,pathway,TFC,Consumption:Generation,1
World ,Total final consumption,pathway,TFC,Consumption:Generation,1
CSAM ,Total final consumption,pathway,TFC,Consumption:Generation,1
BRAZIL ,Total final consumption,pathway,TFC,Consumption:Generation,1
AFRICA ,Total final consumption,pathway,TFC,Consumption:Generation,1
ME ,Total final consumption,pathway,TFC,Consumption:Generation,1
EURASIA ,Total final consumption,pathway,TFC,Consumption:Generation,1
RUS ,Total final consumption,pathway,TFC,Consumption:Generation,1
ASIAPAC ,Total final consumption,pathway,TFC,Consumption:Generation,1
CHINA ,Total final consumption,pathway,TFC,Consumption:Generation,1
INDIA ,Total final consumption,pathway,TFC,Consumption:Generation,1
ASEAN ,Total final consumption,pathway,TFC,Consumption:Generation,1
DevelopingECO ,Total final consumption,pathway,TFC,Consumption:Generation,1
 OECD ,Total final consumption,pathway,TFC,Floor,0
 OECD ,Total final consumption,baseline,TFC,Floor,0
NAM ,Total final consumption,pathway,TFC,Floor,0
NAM ,Total final consumption,baseline,TFC,Floor,0
US ,Total final consumption,pathway,TFC,Floor,0
US ,Total final consumption,baseline,TFC,Floor,0
EUR ,Total final consumption,pathway,TFC,Floor,0
EUR ,Total final consumption,baseline,TFC,Floor,0
EU ,Total final consumption,pathway,TFC,Floor,0
EU ,Total final consumption,baseline,TFC,Floor,0
SAFR ,Total final consumption,pathway,TFC,Floor,0
SAFR ,Total final consumption,baseline,TFC,Floor,0
JPN ,Total final consumption,pathway,TFC,Floor,0
JPN ,Total final consumption,baseline,TFC,Floor,0
AdvancedECO ,Total final consumption,pathway,TFC,Floor,0
AdvancedECO ,Total final consumption,baseline,TFC,Floor,0
NonOECD ,Total final consumption,pathway,TFC,Floor,0
NonOECD ,Total final consumption,baseline,TFC,Floor,0
World ,Total final consumption,pathway,TFC,Floor,0
World ,Total final consumption,baseline,TFC,Floor,0
CSAM ,Total final consumption,pathway,TFC,Floor,0
CSAM ,Total final consumption,baseline,TFC,Floor,0
BRAZIL ,Total final consumption,pathway,TFC,Floor,0
BRAZIL ,Total final consumption,baseline,TFC,Floor,0
AFRICA ,Total final consumption,pathway,TFC,Floor,0
AFRICA ,Total final consumption,baseline,TFC,Floor,0
ME ,Total final consumption,pathway,TFC,Floor,0
ME ,Total final consumption,baseline,TFC,Floor,0
EURASIA ,Total final consumption,pathway,TFC,Floor,0
EURASIA ,Total final consumption,baseline,TFC,Floor,0
RUS ,Total final consumption,pathway,TFC,Floor,0
RUS ,Total final consumption,baseline,TFC,Floor,0
ASIAPAC ,Total final consumption,pathway,TFC,Floor,0
ASIAPAC ,Total final consumption,baseline,TFC,Floor,0
CHINA ,Total final consumption,pathway,TFC,Floor,0
CHINA ,Total final consumption,baseline,TFC,Floor,0
INDIA ,Total final consumption,pathway,TFC,Floor,0
INDIA ,Total final consumption,baseline,TFC,Floor,0
ASEAN ,Total final consumption,pathway,TFC,Floor,0
ASEAN ,Total final consumption,baseline,TFC,Floor,0
DevelopingECO ,Total final consumption,pathway,TFC,Floor,0
DevelopingECO ,Total final consumption,baseline,TFC,Floor,0
 OECD ,Total final consumption,baseline,TFC,Max annual growth,100
 OECD ,Total final consumption,pathway,TFC,Max annual growth,100
NAM ,Total final consumption,baseline,TFC,Max annual growth,100
NAM ,Total final consumption,pathway,TFC,Max annual growth,100
US ,Total final consumption,baseline,TFC,Max annual growth,100
US ,Total final consumption,pathway,TFC,Max annual growth,100
EUR ,Total final consumption,baseline,TFC,Max annual growth,100
EUR ,Total final consumption,pathway,TFC,Max annual growth,100
EU ,Total final consumption,baseline,TFC,Max annual growth,100
EU ,Total final consumption,pathway,TFC,Max annual growth,100
SAFR ,Total final consumption,baseline,TFC,Max annual growth,100
SAFR ,Total final consumption,pathway,TFC,Max annual growth,100
JPN ,Total final consumption,baseline,TFC,Max annual growth,100
JPN ,Total final consumption,pathway,TFC,Max annual growth,100
AdvancedECO ,Total final consumption,baseline,TFC,Max annual growth,100
AdvancedECO ,Total final consumption,pathway,TFC,Max annual growth,100
NonOECD ,Total final consumption,baseline,TFC,Max annual growth,100
NonOECD ,Total final consumption,pathway,TFC,Max annual growth,100
World ,Total final consumption,baseline,TFC,Max annual growth,100
World ,Total final consumption,pathway,TFC,Max annual growth,100
CSAM ,Total final consumption,baseline,TFC,Max annual growth,100
CSAM ,Total final consumption,pathway,TFC,Max annual growth,100
BRAZIL ,Total final consumption,baseline,TFC,Max annual growth,100
BRAZIL ,Total final consumption,pathway,TFC,Max annual growth,100
AFRICA ,Total final consumption,baseline,TFC,Max annual growth,100
AFRICA ,Total final consumption,pathway,TFC,Max annual growth,100
ME ,Total final consumption,baseline,TFC,Max annual growth,100
ME ,Total final consumption,pathway,TFC,Max annual growth,100
EURASIA ,Total final consumption,baseline,TFC,Max annual growth,100
EURASIA ,Total final consumption,pathway,TFC,Max annual growth,100
RUS ,Total final consumption,baseline,TFC,Max annual growth,100
RUS ,Total final consumption,pathway,TFC,Max annual growth,100
ASIAPAC ,Total final consumption,baseline,TFC,Max annual growth,100
ASIAPAC ,Total final consumption,pathway,TFC,Max annual growth,100
CHINA ,Total final consumption,baseline,TFC,Max annual growth,100
CHINA ,Total final consumption,pathway,TFC,Max annual growth,100
INDIA ,Total final consumption,baseline,TFC,Max annual growth,100
INDIA ,Total final consumption,pathway,TFC,Max annual growth,100
ASEAN ,Total final consumption,baseline,TFC,Max annual growth,100
ASEAN ,Total final consumption,pathway,TFC,Max annual growth,100
DevelopingECO ,Total final consumption,baseline,TFC,Max annual growth,100
DevelopingECO ,Total final consumption,pathway,TFC,Max annual growth,100
 OECD ,Total final consumption,pathway,TFC,"Parameter a, max",5
 OECD ,Total final consumption,baseline,TFC,"Parameter a, max",100
NAM ,Total final consumption,pathway,TFC,"Parameter a, max",5
NAM ,Total final consumption,baseline,TFC,"Parameter a, max",100
US ,Total final consumption,pathway,TFC,"Parameter a, max",5
US ,Total final consumption,baseline,TFC,"Parameter a, max",100
EUR ,Total final consumption,pathway,TFC,"Parameter a, max",0.25
EUR ,Total final consumption,baseline,TFC,"Parameter a, max",100
EU ,Total final consumption,pathway,TFC,"Parameter a, max",5
EU ,Total final consumption,baseline,TFC,"Parameter a, max",100
SAFR ,Total final consumption,pathway,TFC,"Parameter a, max",0.25
SAFR ,Total final consumption,baseline,TFC,"Parameter a, max",100
JPN ,Total final consumption,pathway,TFC,"Parameter a, max",5
JPN ,Total final consumption,baseline,TFC,"Parameter a, max",100
AdvancedECO ,Total final consumption,pathway,TFC,"Parameter a, max",5
AdvancedECO ,Total final consumption,baseline,TFC,"Parameter a, max",100
NonOECD ,Total final consumption,pathway,TFC,"Parameter a, max",0.126
NonOECD ,Total final consumption,baseline,TFC,"Parameter a, max",100
World ,Total final consumption,pathway,TFC,"Parameter a, max",5
World ,Total final consumption,baseline,TFC,"Parameter a, max",100
CSAM ,Total final consumption,pathway,TFC,"Parameter a, max",5
CSAM ,Total final consumption,baseline,TFC,"Parameter a, max",100
BRAZIL ,Total final consumption,pathway,TFC,"Parameter a, max",5
BRAZIL ,Total final consumption,baseline,TFC,"Parameter a, max",100
AFRICA ,Total final consumption,pathway,TFC,"Parameter a, max",0.25
AFRICA ,Total final consumption,baseline,TFC,"Parameter a, max",100
ME ,Total final consumption,pathway,TFC,"Parameter a, max",5
ME ,Total final consumption,baseline,TFC,"Parameter a, max",100
EURASIA ,Total final consumption,pathway,TFC,"Parameter a, max",5
EURASIA ,Total final consumption,baseline,TFC,"Parameter a, max",100
RUS ,Total final consumption,pathway,TFC,"Parameter a, max",0.1
RUS ,Total final consumption,baseline,TFC,"Parameter a, max",100
ASIAPAC ,Total final consumption,pathway,TFC,"Parameter a, max",5
ASIAPAC ,Total final consumption,baseline,TFC,"Parameter a, max",100
CHINA ,Total final consumption,pathway,TFC,"Parameter a, max",0.12
CHINA ,Total final consumption,baseline,TFC,"Parameter a, max",100
INDIA ,Total final consumption,pathway,TFC,"Parameter a, max",0.1
INDIA ,Total final consumption,baseline,TFC,"Parameter a, max",100
