IEA Region,Product,Flow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Hungary,Nuclear,Commercial and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Hungary,Nuclear,Other final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Hungary,Renewables and waste,Production (ktoe),581.2697,582.163,597.5828,562.568,497.7023,554.2896,531.3939,481.222,561.9231,537.1931,583.7824,566.0026,592.2184,646.2835,622.7907,577.8016,571.8306,509.3245,526.0773,801.562,815.8593,820.8846,839.4621,849.5653,894.5209,886.4574,863.084,861.8515,872.8766,859.3149,899.379,901.0461,925.1219,976.8701,1751.9577,1789.248,1914.1252,2078.4434,2630.5542,2832.1489,2950.5327,3221.6597,3420.7636,3126.0079,3402.5299,3388.0189,3387.9909,3207.7218,3258.6056
Hungary,Renewables and waste,Imports (ktoe),10.6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7622,105.5558,66.182,46.6472,116.7521,143.5133,80.3306,123.9417,177.1747,227.3901,262.2711,271.2596,297.6856,303.2459
Hungary,Renewables and waste,Exports (ktoe),-8.1446,-3.8932,-9.8643,-26.5119,-9.4822,-4.0604,-8.8851,-14.9518,-5.3263,0,0,-0.2866,-2.7228,-14.9995,-20.8274,-18.0806,-26.6074,-30.5962,-30.1662,-27.6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.2762,-58.493,-88.3922,-58.3956,-81.647,-109.3658,-269.8653,-313.7568,-315.6483,-427.1715,-436.0916,-454.8582,-442.7822,-473.469
Hungary,Renewables and waste,Total energy supply (ktoe),550.3153,559.0666,648.5764,629.7554,479.3112,555.1495,517.3498,481.8191,558.9615,525.1314,580.3191,561.0108,560.9774,700.5493,621.5965,538.0338,547.4205,471.9929,506.5158,757.8054,815.8593,821.7922,843.6897,849.5653,894.5209,886.4574,869.0312,865.4342,872.8766,859.3149,899.379,901.0461,925.1219,976.8701,1752.1113,1778.9958,1957.3565,2060.8506,2616.1223,2865.3674,2986.7679,3041.9558,3220.5503,3008.7297,3197.3771,3225.3128,3200.289,3053.5852,3077.1449
Hungary,Renewables and waste,"Electricity, CHP and heat plants (ktoe)",-9.1621,-10.2943,-10.8579,-8.971,-16.1651,-17.8656,-13.6954,-12.1525,-13.724,-12.807,-19.294,-18.5678,-18.415,-62.4964,-64.6078,-55.3501,-60.1988,-51.242,-34.3652,-45.8536,-72.4753,-70.0726,-72.4563,-78.0215,-81.203,-92.7008,-92.806,-86.0801,-86.9781,-85.0005,-90.8619,-78.7235,-96.8042,-261.0968,-565.7351,-491.3154,-571.8448,-717.6221,-806.4394,-849.6419,-726.0056,-646.8566,-743.9285,-877.1615,-948.6863,-990.0402,-1014.5313,-1060.8531,..
Hungary,Renewables and waste,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Hungary,Renewables and waste,Total final consumption (ktoe),525.1744,535.397,616.724,594.6785,445.5193,516.4326,484.69,451.4665,524.7683,494.2199,541.7025,527.324,528.1122,617.9182,541.392,471.6729,478.3367,414.8992,464.1731,703.7116,735.932,745.5813,767.8179,770.8751,813.3181,793.7566,776.2253,779.3541,785.8986,774.3146,808.5173,820.8894,826.0247,712.9788,1183.2474,1282.7361,1379.6121,1332.1582,1800.2365,2006.3628,2251.7221,2388.4829,2459.5729,2122.3248,2235.7934,2220.6075,2166.4708,1973.9991,..
Hungary,Renewables and waste,Industry (ktoe),27.7061,19.9197,18.9644,21.0184,16.146,15.3817,13.9725,17.6985,15.1189,14.3785,13.2321,12.3483,11.9423,14.6651,10.9869,8.5268,8.2402,6.2339,6.425,2.89,3.2005,2.9856,2.1974,3.2961,44.4253,46.8854,51.3519,51.1369,48.1752,60.1653,53.8358,80.085,77.2189,80.7059,104.6623,122.0025,124.6298,120.4261,116.6762,118.4197,122.3608,96.4459,132.3684,175.6234,184.8906,203.425,257.6431,306.6302,..
Hungary,Renewables and waste,Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5604,10.8818,28.652,164.6078,169.0862,174.7731,159.432,153.8287,136.8205,188.4375,175.1266,187.1453,164.6078,193.4986,..
Hungary,Renewables and waste,Residential (ktoe),481.7044,500.5971,563.2703,543.9238,418.5774,488.6309,451.9442,410.7433,487.3651,458.0109,504.2276,498.3042,499.9283,576.0724,505.4935,446.4269,451.1321,396.6991,420.8942,593.5798,546.2167,548.7962,582.7123,589.2089,597.7596,577.6727,552.9283,567.6173,582.5929,553.2149,602.2977,583.1422,584.2887,486.7918,951.3232,1024.2907,1102.0827,915.6635,1376.3495,1572.6091,1825.3797,1990.6611,2045.0703,1660.815,1775.2221,1730.0802,1635.1152,1364.5743,..
Hungary,Renewables and waste,Commercial and public services (ktoe),0,0,0,0,0.0955,0,0.0955,0.0955,0.0955,0.4777,0.7165,0.6927,1.0032,0.9315,1.1226,0.6688,0.8837,0.5971,24.3623,95.204,155.847,159.7163,140.7041,142.2805,137.5513,136.1422,137.0258,128.6424,125.5852,133.7537,124.582,129.0006,136.6199,122.4562,100.172,100.6019,99.0495,107.0746,112.0427,113.7384,117.2973,119.6856,123.7699,53.5016,57.2992,50.8265,57.514,54.0269,..
Hungary,Renewables and waste,Other final consumption (ktoe),15.7638,14.8801,34.4893,29.7364,10.7003,12.4199,18.6777,22.9292,22.1887,21.3528,23.5263,15.9788,15.2384,26.2492,23.789,16.0505,18.0807,11.3691,12.4916,12.0378,30.6678,34.0833,42.204,36.0895,33.5817,33.0562,34.9192,31.9576,29.5452,27.1806,27.8016,28.6615,27.8972,23.0247,24.5294,24.9594,25.1982,24.3862,26.082,26.8224,27.2523,27.8614,21.5438,43.9477,43.2549,49.1306,51.5908,55.269,..
Hungary,Electricity,Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,Electricity,Imports (ktoe),439.6389,456.0619,492.8633,494.9269,498.8822,479.6217,465.0043,495.4428,712.4678,875.4944,913.5856,896.0447,930.0946,996.4746,1094.669,1019.9484,1084.2648,1170.6793,1114.2734,1143.5082,723.1298,428.8908,351.9347,253.9983,276.0103,298.6242,379.1917,288.3921,373.9467,818.8306,894.497,1083.8349,1210.4041,904.9011,1344.54,1323.5598,1262.2528,1098.3663,943.4222,850.9888,1260.877,1459.1574,1430.3525,1640.4987,1714.1015,1543.5082,1702.7515,1600.4299,1707.1367
Hungary,Electricity,Exports (ktoe),-65.9501,-78.5899,-92.0034,-94.325,-144.282,-125.7094,-82.9751,-104.0413,-185.7266,-240.4127,-227.0851,-144.454,-149.6991,-113.4996,-165.4342,-115.7352,-171.7111,-199.742,-161.221,-185.0387,-91.0576,-130.7825,-139.2089,-79.1058,-69.2175,-109.7163,-194.411,-224.7635,-282.5451,-523.0439,-621.8401,-717.8848,-613.7575,-262.7687,-809.1144,-703.8693,-919.5185,-762.7687,-469.3895,-404.2992,-689.6819,-774.1187,-409.1144,-489.166,-537.3173,-450.5589,-595.4428,-366.724,-625.0215
Hungary,Electricity,Total energy supply (ktoe),373.6887,377.4721,400.8598,400.6019,354.6002,353.9123,382.0292,391.4015,526.7412,635.0817,686.5004,751.5907,780.3955,882.9751,929.2347,904.2132,912.5537,970.9372,953.0525,958.4695,632.0722,298.1083,212.7257,174.8925,206.7928,188.908,184.7807,63.6285,91.4015,295.7868,272.6569,365.9501,596.6466,642.1324,535.4256,619.6905,342.7343,335.5976,474.0327,446.6896,571.1952,685.0387,1021.2382,1151.3328,1176.7842,1092.9493,1107.3087,1233.7059,1082.1152
Hungary,Electricity,"Electricity, CHP and heat plants (ktoe)",1289.2519,1403.5253,1517.0249,1632.4161,1760.2751,1895.9588,2012.2099,2196.3026,2108.2546,2052.9665,2089.4239,2130.2666,2217.5409,2261.6509,2304.0413,2413.0696,2557.9536,2513.5856,2543.5083,2445.0559,2576.3542,2724.4196,2830.1806,2881.7713,2925.0214,3017.1969,3043.5942,3197.7644,3252.9664,3025.8814,3131.1264,3108.9424,2935.9416,2898.3664,3074.4626,3083.319,3435.9416,3441.5306,3087.5323,3213.3276,3097.0766,2978.0739,2604.8151,2528.2029,2610.4902,2743.0783,2827.6011,2751.8486,..
Hungary,Electricity,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Hungary,Electricity,Total final consumption (ktoe),1308.9424,1405.1591,1509.2863,1612.3818,1694.1531,1819.2605,1937.7472,2110.4901,2144.196,2199.3981,2236.8874,2316.1651,2408.8564,2529.1488,2594.0671,2637.4033,2751.4187,2750.215,2774.2046,2716.509,2538.6071,2436.1135,2339.123,2371.7971,2385.5546,2466.3801,2479.6217,2491.3156,2488.3061,2531.4703,2626.3972,2707.2227,2699.5701,2735.8555,2780.5675,2857.9536,2901.4617,2951.5907,2850.3869,2941.2726,2969.9054,3009.8022,2998.5383,2986.8444,3120.4643,3194.497,3309.8022,3390.0258,..
Hungary,Electricity,Industry (ktoe),827.3431,871.1952,923.7317,965.0043,993.8951,1042.7343,1092.5193,1154.6002,1175.4084,1186.9304,1204.7291,1204.8151,1226.2253,1253.3104,1266.3801,1279.9656,1305.0731,1287.4463,1290.1978,1182.3732,917.4549,779.1917,745.5718,701.1178,720.6363,729.8366,758.4695,712.5537,731.2124,756.5778,811.35,881.8573,824.1617,816.595,797.1625,807.7386,814.3594,851.6767,736.1135,841.2726,849.3551,1272.7429,1276.0103,1263.6285,1324.4196,1375.9243,1438.951,1483.8349,..
Hungary,Electricity,Transport (ktoe),58.9854,63.3706,68.1857,72.5709,74.9785,83.491,88.736,90.1978,89.2519,92.9493,94.325,96.7326,96.2167,98.2803,100.172,100.6019,104.4712,107.4807,106.6208,101.9776,94.583,91.4875,87.9622,86.0705,88.1341,88.908,88.3061,81.0834,85.5546,87.2743,88.65,87.2743,89.8538,93.9811,94.239,103.0954,105.0731,102.6655,103.2674,95.0989,96.0447,84.5228,105.503,99.3981,100.6879,101.2038,103.8693,103.5254,..
Hungary,Electricity,Residential (ktoe),175.8383,199.2261,219.2605,246.8616,273.9467,308.9424,342.9923,393.2932,430.6105,431.6423,463.6285,507.2227,549.871,602.2356,635.9415,649.0972,699.4841,707.3947,744.1101,790.1118,839.8968,904.0413,835.9415,846.3457,841.5305,864.4024,840.9286,857.7816,845.4858,841.9604,871.0232,897.6784,951.2468,948.5813,955.718,984.6088,967.3259,985.3826,966.0361,963.1986,972.6569,913.1556,909.7163,896.2167,931.9862,941.8745,967.2399,977.644,..
Hungary,Electricity,Commercial and public services (ktoe),173.6887,187.2743,198.4523,179.1058,174.1187,183.491,201.0318,235.9415,195.5288,227.687,262.5107,283.491,296.8186,324.5056,333.534,348.3233,378.2459,389.8538,458.2115,476.0963,533.362,533.534,556.5778,633.362,630.0086,699.0542,719.6045,754.0843,739.7248,763.5426,772.6569,750.043,743.5082,784.5228,853.9123,885.4686,933.19,930.9544,977.0421,976.3543,985.8985,672.141,645.4858,657.5236,682.4592,691.7455,715.6492,734.3078,..
Hungary,Electricity,Other final consumption (ktoe),73.0868,84.0928,99.6561,148.8392,177.2141,200.6019,212.4677,236.4575,253.3964,260.1891,211.6939,223.9037,239.7248,250.8169,258.0396,259.4153,264.1444,258.0396,175.0645,165.9501,153.3104,127.859,113.0696,104.9011,105.2451,84.1788,72.313,85.8126,86.3285,82.1152,82.7171,90.3697,90.7997,92.1754,79.5357,77.0421,81.5133,80.9114,67.9278,65.3482,65.9501,67.2399,61.8228,70.0774,80.9114,83.749,84.0929,90.7137,..
Hungary,Heat,Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,Heat,Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,Heat,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,Heat,Total energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,Heat,"Electricity, CHP and heat plants (ktoe)",1079.7984,1118.1571,1188.5688,1198.1466,1485.5259,1520.66,1721.1952,1972.485,1785.3731,1894.2868,1901.476,2020.5885,1994.8888,2124.2238,2203.1146,2209.7067,2257.4758,2167.0727,1894.3824,1763.9725,1831.757,1638.7455,1557.7052,1430.9257,1464.8419,1492.8824,1634.1359,1696.7851,1734.69,1651.7866,1707.0316,1480.4146,1528.0405,1493.3123,1518.9883,1467.3021,1360.7529,1339.83,1268.4866,1265.5011,1175.504,1182.3349,1174.0947,1145.696,1239.2281,1284.1789,1253.6543,1192.9158,..
Hungary,Heat,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Hungary,Heat,Total final consumption (ktoe),958.1064,998.973,1058.565,1074.0422,1354.925,1370.3306,1559.7831,1809.2816,1623.4833,1724.3718,1738.3921,1853.6352,1838.158,1957.5332,2037.8332,2035.5403,2062.5299,1988.0816,1704.7865,1591.3586,1646.2692,1463.2416,1375.7762,1272.2843,1295.3568,1334.026,1449.1736,1521.1617,1497.6593,1447.0956,1523.5502,1303.5493,1366.8912,1222.6044,1308.1829,1240.4223,1188.9749,1156.5396,1090.2599,1089.7344,1011.5363,990.6134,1041.3681,906.6829,984.8811,1064.3212,1039.3618,974.8495,..
Hungary,Heat,Industry (ktoe),531.7665,495.5336,462.2862,429.9465,624.1282,563.0792,664.0155,844.4636,567.1635,634.4702,625.824,686.0371,651.4522,678.0596,654.9393,659.6924,628.2841,582.6407,340.3315,229.7698,231.4656,154.0317,175.0979,186.0371,109.0809,159.143,406.253,435.0578,461.928,517.0058,482.5404,457.4377,477.8829,352.1305,376.4211,379.6933,358.436,363.3801,329.8223,300.5398,278.9959,307.4663,378.6185,342.0034,353.3964,393.4747,358.7943,335.6263,..
Hungary,Heat,Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Hungary,Heat,Residential (ktoe),171.8019,236.9112,287.9287,306.2004,381.628,444.9938,495.1037,573.684,588.8984,684.2935,663.49,722.4133,721.4579,772.0932,840.9525,832.4735,874.1521,862.2337,841.3824,830.1806,840.0927,782.5308,724.6585,630.0038,776.9657,787.8571,722.6044,756.831,742.0464,667.837,747.516,607.1224,637.8141,673.2588,703.1623,663.6811,620.8799,554.2897,539.3379,569.6713,528.7809,537.3316,523.2397,433.3859,468.1618,491.0194,498.6625,467.3498,..
Hungary,Heat,Commercial and public services (ktoe),173.3066,170.3927,196.4985,212.9072,285.182,285.397,318.095,297.5781,371.692,302.4983,353.9935,341.7168,348.9539,384.2314,409.358,411.7942,421.8974,409.5491,434.4846,456.5539,531.5277,486.1708,470.0965,454.3088,407.1845,382.6072,315.8259,329.273,293.6849,262.1334,293.0161,238.6309,250.8121,196.8807,228.3606,196.8568,209.5156,238.7026,220.9325,219.3083,203.5684,145.481,139.2949,130.9353,160.2178,176.9132,178.9911,169.1029,..
Hungary,Heat,Other final consumption (ktoe),81.2315,96.1355,111.8516,124.9881,63.9868,76.8606,82.569,93.556,95.7294,103.1098,95.0846,103.468,116.2941,123.1489,132.5834,131.5802,138.1963,133.6582,88.5879,74.8543,43.1833,40.5083,5.9234,1.9347,2.1257,4.4186,4.4903,0,0,0.1194,0.4777,0.3583,0.3822,0.3344,0.2388,0.1911,0.1433,0.1672,0.1672,0.215,0.1911,0.3344,0.215,0.3583,3.105,2.914,2.9139,2.7706,..
Hungary,Total,Production (ktoe),11849.4467,11787.1781,12700.0551,12729.9846,12536.9776,13485.512,14053.3519,15353.3776,14658.2352,14491.0104,14422.1616,14919.5608,15059.664,15615.5486,16409.7,16081.1351,16796.3789,16376.3591,16051.4285,14687.7396,14443.9508,13916.1468,13698.3554,13285.3308,13892.0957,13644.1947,13326.1692,12464.1113,11919.7455,11617.9676,11302.2035,11198.8193,10411.4132,10236.4132,10869.4489,10808.481,10742.0999,10897.3928,11712.1019,11869.0182,11778.6507,11754.1157,11474.9961,11084.8016,11295.9247,11469.672,11343.9562,11168.4543,11064.8575
Hungary,Total,Imports (ktoe),8200.6394,9154.6195,9782.6043,10176.3904,12257.13,12853.5116,13332.2472,15257.6831,16459.8001,16367.7426,15442.8094,16349.6894,16604.6566,16328.7669,15417.5865,16166.3258,15478.5237,16060.7368,16143.3066,15894.9644,13866.8122,12726.4586,14434.0557,14149.0725,14897.7862,15914.6835,15726.5329,16346.3265,16064.7693,16368.553,16798.78,17994.2224,19496.1655,19203.7146,21745.2501,21774.1208,21147.3389,21433.0602,17914.6807,18850.7414,17496.3428,17216.6753,17230.3662,19254.5518,18086.0348,19341.5423,24148.5436,24584.7197,29094.8065
Hungary,Total,Exports (ktoe),-529.7948,-1370.5825,-1136.0385,-676.9595,-1401.4713,-1625.5887,-1680.7072,-2046.4287,-1901.7725,-2030.5008,-1418.3297,-2725.5648,-2571.579,-2801.6313,-1592.2355,-1722.5216,-1813.4521,-2178.073,-2057.9828,-1733.6812,-1237.1334,-1558.1944,-2184.9398,-2435.5994,-2471.6144,-2232.2382,-2292.9988,-2214.3894,-2335.1421,-2499.2453,-3019.1698,-3316.3518,-3149.0541,-3148.277,-4107.2223,-4437.2541,-4593.1626,-4441.9613,-3054.7407,-3734.4588,-4421.5741,-4819.2209,-5261.803,-5020.1694,-4523.7329,-5075.2346,-7445.4853,-9066.1086,-10476.2691
Hungary,Total,Total energy supply (ktoe),19037.9871,19556.3749,21276.4205,22027.6263,22908.2269,24497.4093,25863.9661,28574.0121,28241.8703,28347.1431,28174.6994,28166.3517,27734.8868,28778.4606,29757.1927,29636.7549,30724.1485,30350.1354,30135.7735,28784.3744,27418.0072,25128.9746,25703.0166,24884.4215,25856.0799,26532.8199,26009.24,25691.3425,25501.0806,25000.0718,25600.577,25603.754,26139.2836,26072.4611,28052.2046,27801.6417,27249.6139,26871.3659,25545.9104,26513.5277,25933.6322,24703.5585,23893.7435,23830.5299,25191.5127,25568.3304,26664.9239,26738.6619,26718.1003
Hungary,Total,"Electricity, CHP and heat plants (ktoe)",-3067.378,-3365.8039,-3652.5041,-3780.1582,-4301.4254,-4724.5131,-4962.8361,-5504.5164,-5323.4893,-5408.6677,-5485.4803,-5526.1996,-5638.6568,-5869.0708,-5878.9804,-6072.4436,-6466.0802,-6220.8819,-6219.2861,-5409.111,-5593.6984,-5735.0752,-5721.4486,-5804.7268,-5856.4331,-5912.7611,-5989.7908,-5973.8462,-5816.2546,-5499.0081,-5586.7842,-5486.6083,-5340.2521,-5110.9842,-5317.3424,-5112.2926,-5762.0233,-5689.0782,-5202.2263,-5400.8887,-5182.2466,-5030.6447,-4526.2359,-4478.5258,-4534.5611,-4595.3326,-4644.3071,-4490.9422,..
Hungary,Total,"Oil refineries, transformation (ktoe)",-13.0695,201.576,157.8422,94.1999,180.2163,89.9886,34.6875,67.6994,289.3736,236.7259,70.4957,-37.4315,14.0506,48.4975,72.241,21.823,65.7717,-356.182,-231.2947,-136.8823,-65.4029,269.0311,338.0096,521.6949,135.6101,221.671,203.9248,275.3624,229.7674,58.0183,22.1809,10.2027,6.057,-22.5113,-118.642,-47.7451,-5.5945,-1.429,-10.7432,-3.4657,11.4619,10.9559,9.9336,-7.7458,-23.4213,-5.9831,-2.1021,11.2473,..
Hungary,Total,Total final consumption (ktoe),14796.0602,15225.9876,16528.2434,17137.3627,17688.9989,18756.219,19761.0298,21554.6016,21548.8047,21567.3479,21345.1655,21301.142,20761.1984,21573.1605,21971.4127,21563.0867,22323.1509,21764.689,21788.2041,20688.3568,19448.7609,17086.6741,17022.0017,17072.9796,17251.2427,17704.8425,17078.6382,17288.739,17194.7516,17224.6013,17850.7039,18075.0661,18617.5516,18676.3751,20474.9934,20183.771,19272.5336,19017.4737,18575.7696,18969.7384,18738.3997,17765.4461,17868.1581,17714.3388,18859.8436,19273.8081,20144.8153,20114.6939,..
Hungary,Total,Industry (ktoe),5525.1327,5774.7992,6129.8504,6413.624,6410.8411,6750.6068,7071.1314,7540.3098,7293.0747,7410.4846,7107.5119,7170.1331,7091.3674,7309.028,7184.7376,7157.7252,7187.5751,6898.5185,6749.2435,6083.1521,5105.8739,4106.2962,3867.0577,3562.618,3525.3097,3702.1503,3542.2536,3472.8613,3353.9136,3300.7997,3431.9343,3499.243,3409.6243,3130.2911,3152.3826,3170.1197,3131.1455,3136.8351,2457.8098,2629.0255,3065.3202,3228.9138,3757.0489,3732.0765,3905.3237,4027.433,4294.1938,4455.4565,..
Hungary,Total,Transport (ktoe),2234.8256,2155.8435,2280.0315,2475.4736,2528.4392,2495.3587,2733.6713,2965.1394,2907.4947,2878.9535,2787.8719,2738.0247,2588.4876,2647.0439,2682.7478,2817.7841,2936.8082,2956.6034,3074.9335,2932.3071,2570.9223,2484.1188,2476.6196,2414.2028,2478.9147,2472.9529,2609.2848,2883.3978,3060.2991,3037.3176,3192.7606,3390.3471,3545.4951,3705.598,4003.5054,4283.4526,4424.2142,4527.2021,4506.4297,4123.2326,3844.1364,3722.2844,3487.6397,3905.109,4217.166,4324.2835,4514.0346,4789.1874,..
Hungary,Total,Residential (ktoe),3167.1273,3308.7246,3791.5957,3744.7837,3767.2397,4338.5429,4299.0058,4895.5078,4991.1472,5149.6007,5222.2178,5388.8703,5370.5049,5668.8562,6219.085,6025.1998,6521.625,6367.1784,6329.8104,6703.6038,6952.9087,6349.1704,6309.2646,6189.1228,6190.105,6226.5651,5825.0041,5626.0876,5771.5315,5593.6244,6002.3508,6009.3618,6597.6127,6087.7731,6965.2913,6709.9338,6115.0972,6015.5538,6309.2043,6645.8766,6567.3558,6374.1755,6207.9505,5485.8953,5968.2555,6156.2989,6289.0857,5810.8149,..
Hungary,Total,Commercial and public services (ktoe),1126.4925,1129.213,1122.1401,1160.2131,1181.5652,1039.4207,1186.444,1342.7024,1575.4778,1397.8992,1506.8277,1586.1849,1490.1655,1598.2342,1765.1938,1700.7342,1797.6155,1907.4942,2050.7814,2018.0912,2396.8954,1986.3725,2398.4351,2631.4064,2638.6121,2980.4776,2884.9494,2920.9031,2960.2117,3024.6359,3198.1856,2965.7561,3083.8995,3545.4578,3499.9887,3182.3656,2796.4809,2740.9132,2903.2451,3048.1863,3053.2298,2353.5802,2336.8539,2114.6174,2203.6095,2183.2613,2153.8891,2098.4618,..
Hungary,Total,Other final consumption (ktoe),2742.4819,2857.407,3204.6259,3343.2686,3800.9134,4132.2899,4470.7773,4810.9424,4781.6103,4730.4102,4720.7356,4417.9287,4220.6733,4349.9978,4119.6484,3861.6434,3879.5269,3634.8943,3583.4349,2951.2021,2422.1606,2160.7162,1970.6243,2275.6296,2418.3011,2322.6965,2217.146,2385.4894,2048.7957,2268.2235,2025.4724,2210.3579,1980.9204,2207.2553,2853.8253,2837.8996,2805.5959,2596.9692,2399.081,2523.4173,2208.3577,2086.4918,2078.6649,2476.6412,2565.489,2582.5318,2893.6126,2960.7735,..
Iceland,"Coal, peat and oil shale",Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Coal, peat and oil shale",Imports (ktoe),0.63,0.63,0.63,0,0,0,0,0,13.76,17.5201,31.42,30.62,43.3,60.6101,65,72.0401,58.1773,59.4692,61.7492,64.1574,65.1512,46.1177,45.063,67.3144,55.0135,63.9647,56.0569,66.0075,57.3969,97.6054,92.4105,96.2324,90.7079,102.8002,99.4068,88.9181,115.4529,84.8653,90.4227,86.9412,89.0168,97.0672,97.5946,86.7434,93.0037,99.0005,99.1583,100.946,67.8035
Iceland,"Coal, peat and oil shale",Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,"Coal, peat and oil shale",Total energy supply (ktoe),0.63,0.63,0.63,0,0,0,0,0,13.76,17.5201,31.42,30.62,43.3,60.6101,65,72.0401,58.1773,59.4692,61.7492,64.1574,65.1512,46.1177,45.063,67.3144,55.0135,63.9647,56.0569,66.0075,57.3969,97.6054,92.4105,96.2324,90.7079,102.8002,99.4068,88.9181,106.5456,93.41,85.4034,90.1262,90.7301,92.6412,97.5946,86.7434,93.0037,99.0005,99.1583,109.5763,67.8035
Iceland,"Coal, peat and oil shale","Electricity, CHP and heat plants (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Iceland,"Coal, peat and oil shale","Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Iceland,"Coal, peat and oil shale",Total final consumption (ktoe),0.63,0.63,0.63,0,0,0,0,0,13.76,17.5201,31.42,30.62,43.3,60.6101,65,72.0401,58.1773,59.4692,61.7492,64.1574,65.1512,46.1177,45.063,67.3144,55.0135,63.9647,56.0569,66.0075,57.3969,97.6054,92.4105,96.2324,90.7079,102.8002,99.4068,88.9181,106.5456,93.41,85.4034,90.1262,90.7301,92.6412,97.5946,86.7434,93.0037,99.0005,102.6358,109.5763,..
Iceland,"Coal, peat and oil shale",Industry (ktoe),0,0,0,0,0,0,0,0,13.76,17.5201,31.42,30.62,43.3,60.6101,65,72.0401,58.1773,59.4692,61.7492,64.1574,65.1512,46.1177,45.063,67.3144,55.0135,63.9647,56.0569,66.0075,57.3969,97.6054,92.4105,96.2324,90.7079,102.8002,99.4068,88.9181,106.5456,93.41,85.4034,90.1262,90.7301,92.6412,97.5946,86.7434,93.0037,99.0005,102.6358,109.5763,..
