Region,Sector,Metric,Year,Value
ASEAN,Power sector,Bioenergy,2012,58
ASEAN,Power sector,Bioenergy,2013,69
ASEAN,Power sector,Bioenergy,2014,81
ASEAN,Power sector,Bioenergy,2015,93
ASEAN,Power sector,Bioenergy,2016,104
ASEAN,Power sector,Bioenergy,2017,116
ASEAN,Power sector,Bioenergy,2018,151
ASEAN,Power sector,Bioenergy,2019,162
ASEAN,Power sector,Bioenergy,2020,162
ASEAN,Power sector,Bioenergy,2021,174
ASEAN,Power sector,Bioenergy,2022,174
ASEAN,Power sector,Bioenergy,2023,186
ASEAN,Power sector,Bioenergy,2024,186
ASEAN,Power sector,Bioenergy,2025,197
ASEAN,Power sector,Bioenergy,2026,197
ASEAN,Power sector,Bioenergy,2027,209
ASEAN,Power sector,Bioenergy,2028,209
ASEAN,Power sector,Bioenergy,2029,220
ASEAN,Power sector,Bioenergy,2030,232
ASEAN,Power sector,Bioenergy,2031,232
ASEAN,Power sector,Bioenergy,2032,244
ASEAN,Power sector,Bioenergy,2033,255
ASEAN,Power sector,Bioenergy,2034,267
ASEAN,Power sector,Bioenergy,2035,267
ASEAN,Power sector,Bioenergy,2036,279
ASEAN,Power sector,Bioenergy,2037,290
ASEAN,Power sector,Bioenergy,2038,302
ASEAN,Power sector,Bioenergy,2039,314
ASEAN,Power sector,Bioenergy,2040,325
ASEAN,Power sector,Coal,2010,569
ASEAN,Power sector,Coal,2011,639
ASEAN,Power sector,Coal,2012,721
ASEAN,Power sector,Coal,2013,790
ASEAN,Power sector,Coal,2014,872
ASEAN,Power sector,Coal,2015,942
ASEAN,Power sector,Coal,2016,1023
ASEAN,Power sector,Coal,2017,1104
ASEAN,Power sector,Coal,2018,1197
ASEAN,Power sector,Coal,2019,1267
ASEAN,Power sector,Coal,2020,1337
ASEAN,Power sector,Coal,2021,1407
ASEAN,Power sector,Coal,2022,1477
ASEAN,Power sector,Coal,2023,1546
ASEAN,Power sector,Coal,2024,1616
ASEAN,Power sector,Coal,2025,1686
ASEAN,Power sector,Coal,2026,1767
ASEAN,Power sector,Coal,2027,1860
ASEAN,Power sector,Coal,2028,1953
ASEAN,Power sector,Coal,2029,2035
ASEAN,Power sector,Coal,2030,2128
ASEAN,Power sector,Coal,2031,2221
ASEAN,Power sector,Coal,2032,2314
ASEAN,Power sector,Coal,2033,2419
ASEAN,Power sector,Coal,2034,2512
ASEAN,Power sector,Coal,2035,2616
ASEAN,Power sector,Coal,2036,2721
ASEAN,Power sector,Coal,2037,2826
ASEAN,Power sector,Coal,2038,2930
ASEAN,Power sector,Coal,2039,3047
ASEAN,Power sector,Coal,2040,3151
ASEAN,Power sector,Hydro,2010,69
ASEAN,Power sector,Hydro,2011,81
ASEAN,Power sector,Hydro,2012,93
ASEAN,Power sector,Hydro,2013,116
ASEAN,Power sector,Hydro,2014,127
ASEAN,Power sector,Hydro,2015,151
ASEAN,Power sector,Hydro,2016,162
ASEAN,Power sector,Hydro,2017,186
ASEAN,Power sector,Hydro,2018,174
ASEAN,Power sector,Hydro,2019,174
ASEAN,Power sector,Hydro,2020,174
ASEAN,Power sector,Hydro,2021,186
ASEAN,Power sector,Hydro,2022,186
ASEAN,Power sector,Hydro,2023,186
ASEAN,Power sector,Hydro,2024,186
ASEAN,Power sector,Hydro,2025,186
ASEAN,Power sector,Hydro,2026,186
ASEAN,Power sector,Hydro,2027,197
ASEAN,Power sector,Hydro,2028,209
ASEAN,Power sector,Hydro,2029,220
ASEAN,Power sector,Hydro,2030,232
ASEAN,Power sector,Hydro,2031,232
ASEAN,Power sector,Hydro,2032,244
ASEAN,Power sector,Hydro,2033,244
ASEAN,Power sector,Hydro,2034,255
ASEAN,Power sector,Hydro,2035,267
ASEAN,Power sector,Hydro,2036,267
ASEAN,Power sector,Hydro,2037,267
ASEAN,Power sector,Hydro,2038,279
ASEAN,Power sector,Hydro,2039,279
ASEAN,Power sector,Hydro,2040,290
ASEAN,Power sector,Natural gas,2010,767
ASEAN,Power sector,Natural gas,2011,767
ASEAN,Power sector,Natural gas,2012,767
ASEAN,Power sector,Natural gas,2013,779
ASEAN,Power sector,Natural gas,2014,779
ASEAN,Power sector,Natural gas,2015,790
ASEAN,Power sector,Natural gas,2016,790
ASEAN,Power sector,Natural gas,2017,802
ASEAN,Power sector,Natural gas,2018,779
ASEAN,Power sector,Natural gas,2019,814
ASEAN,Power sector,Natural gas,2020,848
ASEAN,Power sector,Natural gas,2021,883
ASEAN,Power sector,Natural gas,2022,918
ASEAN,Power sector,Natural gas,2023,953
ASEAN,Power sector,Natural gas,2024,988
ASEAN,Power sector,Natural gas,2025,1023
ASEAN,Power sector,Natural gas,2026,1035
ASEAN,Power sector,Natural gas,2027,1058
ASEAN,Power sector,Natural gas,2028,1069
ASEAN,Power sector,Natural gas,2029,1093
ASEAN,Power sector,Natural gas,2030,1104
ASEAN,Power sector,Natural gas,2031,1116
ASEAN,Power sector,Natural gas,2032,1139
ASEAN,Power sector,Natural gas,2033,1163
ASEAN,Power sector,Natural gas,2034,1186
ASEAN,Power sector,Natural gas,2035,1209
ASEAN,Power sector,Natural gas,2036,1221
ASEAN,Power sector,Natural gas,2037,1232
ASEAN,Power sector,Natural gas,2038,1244
ASEAN,Power sector,Natural gas,2039,1256
ASEAN,Power sector,Natural gas,2040,1267
ASEAN,Power sector,Nuclear,2010,0
ASEAN,Power sector,Nuclear,2011,0
ASEAN,Power sector,Nuclear,2012,0
ASEAN,Power sector,Nuclear,2013,0
ASEAN,Power sector,Nuclear,2014,0
ASEAN,Power sector,Nuclear,2015,0
ASEAN,Power sector,Nuclear,2016,0
ASEAN,Power sector,Nuclear,2017,0
ASEAN,Power sector,Nuclear,2018,0
ASEAN,Power sector,Nuclear,2019,0
ASEAN,Power sector,Nuclear,2020,0
ASEAN,Power sector,Nuclear,2021,0
ASEAN,Power sector,Nuclear,2022,0
ASEAN,Power sector,Nuclear,2023,0
ASEAN,Power sector,Nuclear,2024,0
ASEAN,Power sector,Nuclear,2025,0
ASEAN,Power sector,Nuclear,2026,0
ASEAN,Power sector,Nuclear,2027,0
ASEAN,Power sector,Nuclear,2028,0
ASEAN,Power sector,Nuclear,2029,0
ASEAN,Power sector,Nuclear,2030,0
ASEAN,Power sector,Nuclear,2031,0
ASEAN,Power sector,Nuclear,2032,0
ASEAN,Power sector,Nuclear,2033,0
ASEAN,Power sector,Nuclear,2034,0
ASEAN,Power sector,Nuclear,2035,0
ASEAN,Power sector,Nuclear,2036,0
ASEAN,Power sector,Nuclear,2037,11
ASEAN,Power sector,Nuclear,2038,11
ASEAN,Power sector,Nuclear,2039,23
ASEAN,Power sector,Nuclear,2040,34
ASEAN,Power sector,Oil,2010,162
ASEAN,Power sector,Oil,2011,139
ASEAN,Power sector,Oil,2012,127
ASEAN,Power sector,Oil,2013,116
ASEAN,Power sector,Oil,2014,104
ASEAN,Power sector,Oil,2015,93
ASEAN,Power sector,Oil,2016,81
ASEAN,Power sector,Oil,2017,69
ASEAN,Power sector,Oil,2018,69
ASEAN,Power sector,Oil,2019,69
ASEAN,Power sector,Oil,2020,69
ASEAN,Power sector,Oil,2021,69
ASEAN,Power sector,Oil,2022,58
ASEAN,Power sector,Oil,2023,58
ASEAN,Power sector,Oil,2024,58
ASEAN,Power sector,Oil,2025,58
ASEAN,Power sector,Oil,2026,58
ASEAN,Power sector,Oil,2027,58
ASEAN,Power sector,Oil,2028,58
ASEAN,Power sector,Oil,2029,58
ASEAN,Power sector,Oil,2030,58
ASEAN,Power sector,Oil,2031,58
ASEAN,Power sector,Oil,2032,58
ASEAN,Power sector,Oil,2033,58
ASEAN,Power sector,Oil,2034,58
ASEAN,Power sector,Oil,2035,58
ASEAN,Power sector,Oil,2036,46
ASEAN,Power sector,Oil,2037,46
ASEAN,Power sector,Oil,2038,46
ASEAN,Power sector,Oil,2039,46
ASEAN,Power sector,Oil,2040,46
ASEAN,Power sector,Other renewables,2010,279
ASEAN,Power sector,Other renewables,2011,290
ASEAN,Power sector,Other renewables,2012,302
ASEAN,Power sector,Other renewables,2013,314
ASEAN,Power sector,Other renewables,2014,325
ASEAN,Power sector,Other renewables,2015,337
ASEAN,Power sector,Other renewables,2016,348
ASEAN,Power sector,Other renewables,2017,360
ASEAN,Power sector,Other renewables,2018,407
ASEAN,Power sector,Other renewables,2019,418
ASEAN,Power sector,Other renewables,2020,441
ASEAN,Power sector,Other renewables,2021,453
ASEAN,Power sector,Other renewables,2022,476
ASEAN,Power sector,Other renewables,2023,500
ASEAN,Power sector,Other renewables,2024,511
ASEAN,Power sector,Other renewables,2025,534
ASEAN,Power sector,Other renewables,2026,546
ASEAN,Power sector,Other renewables,2027,569
ASEAN,Power sector,Other renewables,2028,593
ASEAN,Power sector,Other renewables,2029,604
ASEAN,Power sector,Other renewables,2030,628
ASEAN,Power sector,Other renewables,2031,639
ASEAN,Power sector,Other renewables,2032,662
ASEAN,Power sector,Other renewables,2033,686
ASEAN,Power sector,Other renewables,2034,709
ASEAN,Power sector,Other renewables,2035,732
ASEAN,Power sector,Other renewables,2036,744
ASEAN,Power sector,Other renewables,2037,767
ASEAN,Power sector,Other renewables,2038,790
ASEAN,Power sector,Other renewables,2039,802
ASEAN,Power sector,Other renewables,2040,825
ASEAN,Power sector,Power sector,2010,1918
ASEAN,Power sector,Power sector,2011,2023
ASEAN,Power sector,Power sector,2012,2128
ASEAN,Power sector,Power sector,2013,2232
ASEAN,Power sector,Power sector,2014,2337
ASEAN,Power sector,Power sector,2015,2442
ASEAN,Power sector,Power sector,2016,2546
ASEAN,Power sector,Power sector,2017,2663
ASEAN,Power sector,Power sector,2018,2814
ASEAN,Power sector,Power sector,2019,2942
ASEAN,Power sector,Power sector,2020,3070
ASEAN,Power sector,Power sector,2021,3198
ASEAN,Power sector,Power sector,2022,3326
ASEAN,Power sector,Power sector,2023,3442
ASEAN,Power sector,Power sector,2024,3570
ASEAN,Power sector,Power sector,2025,3698
ASEAN,Power sector,Power sector,2026,3837
ASEAN,Power sector,Power sector,2027,3977
ASEAN,Power sector,Power sector,2028,4128
ASEAN,Power sector,Power sector,2029,4268
ASEAN,Power sector,Power sector,2030,4407
ASEAN,Power sector,Power sector,2031,4558
ASEAN,Power sector,Power sector,2032,4710
ASEAN,Power sector,Power sector,2033,4861
ASEAN,Power sector,Power sector,2034,5012
ASEAN,Power sector,Power sector,2035,5175
ASEAN,Power sector,Power sector,2036,5326
ASEAN,Power sector,Power sector,2037,5489
ASEAN,Power sector,Power sector,2038,5652
ASEAN,Power sector,Power sector,2039,5803
ASEAN,Power sector,Power sector,2040,5966
ASEAN,TFC,Bioenergy,2010,1139
ASEAN,TFC,Bioenergy,2011,1139
ASEAN,TFC,Bioenergy,2012,1151
ASEAN,TFC,Bioenergy,2013,1163
ASEAN,TFC,Bioenergy,2014,1174
ASEAN,TFC,Bioenergy,2015,1186
ASEAN,TFC,Bioenergy,2016,1197
ASEAN,TFC,Bioenergy,2017,1209
ASEAN,TFC,Bioenergy,2018,1221
ASEAN,TFC,Bioenergy,2019,1209
ASEAN,TFC,Bioenergy,2020,1209
ASEAN,TFC,Bioenergy,2021,1209
ASEAN,TFC,Bioenergy,2022,1209
ASEAN,TFC,Bioenergy,2023,1209
ASEAN,TFC,Bioenergy,2024,1209
ASEAN,TFC,Bioenergy,2025,1209
ASEAN,TFC,Bioenergy,2026,1197
ASEAN,TFC,Bioenergy,2027,1197
ASEAN,TFC,Bioenergy,2028,1197
ASEAN,TFC,Bioenergy,2029,1197
ASEAN,TFC,Bioenergy,2030,1197
ASEAN,TFC,Bioenergy,2031,1186
ASEAN,TFC,Bioenergy,2032,1174
ASEAN,TFC,Bioenergy,2033,1174
ASEAN,TFC,Bioenergy,2034,1163
ASEAN,TFC,Bioenergy,2035,1163
ASEAN,TFC,Bioenergy,2036,1151
ASEAN,TFC,Bioenergy,2037,1139
ASEAN,TFC,Bioenergy,2038,1128
ASEAN,TFC,Bioenergy,2039,1116
ASEAN,TFC,Bioenergy,2040,1104
ASEAN,TFC,Coal,2010,360
ASEAN,TFC,Coal,2011,360
ASEAN,TFC,Coal,2012,372
ASEAN,TFC,Coal,2013,383
ASEAN,TFC,Coal,2014,395
ASEAN,TFC,Coal,2015,407
ASEAN,TFC,Coal,2016,418
ASEAN,TFC,Coal,2017,430
ASEAN,TFC,Coal,2018,441
ASEAN,TFC,Coal,2019,465
ASEAN,TFC,Coal,2020,476
ASEAN,TFC,Coal,2021,488
ASEAN,TFC,Coal,2022,500
ASEAN,TFC,Coal,2023,523
ASEAN,TFC,Coal,2024,534
ASEAN,TFC,Coal,2025,546
ASEAN,TFC,Coal,2026,558
ASEAN,TFC,Coal,2027,569
ASEAN,TFC,Coal,2028,593
ASEAN,TFC,Coal,2029,604
ASEAN,TFC,Coal,2030,628
ASEAN,TFC,Coal,2031,639
ASEAN,TFC,Coal,2032,651
ASEAN,TFC,Coal,2033,662
ASEAN,TFC,Coal,2034,674
ASEAN,TFC,Coal,2035,686
ASEAN,TFC,Coal,2036,697
ASEAN,TFC,Coal,2037,709
ASEAN,TFC,Coal,2038,721
ASEAN,TFC,Coal,2039,732
ASEAN,TFC,Coal,2040,744
ASEAN,TFC,Electricity,2010,604
ASEAN,TFC,Electricity,2011,639
ASEAN,TFC,Electricity,2012,674
ASEAN,TFC,Electricity,2013,721
ASEAN,TFC,Electricity,2014,755
ASEAN,TFC,Electricity,2015,802
ASEAN,TFC,Electricity,2016,837
ASEAN,TFC,Electricity,2017,883
ASEAN,TFC,Electricity,2018,907
ASEAN,TFC,Electricity,2019,953
ASEAN,TFC,Electricity,2020,1000
ASEAN,TFC,Electricity,2021,1058
ASEAN,TFC,Electricity,2022,1104
ASEAN,TFC,Electricity,2023,1151
ASEAN,TFC,Electricity,2024,1197
ASEAN,TFC,Electricity,2025,1244
ASEAN,TFC,Electricity,2026,1290
ASEAN,TFC,Electricity,2027,1349
ASEAN,TFC,Electricity,2028,1407
ASEAN,TFC,Electricity,2029,1465
ASEAN,TFC,Electricity,2030,1523
ASEAN,TFC,Electricity,2031,1581
ASEAN,TFC,Electricity,2032,1639
ASEAN,TFC,Electricity,2033,1697
ASEAN,TFC,Electricity,2034,1756
ASEAN,TFC,Electricity,2035,1814
ASEAN,TFC,Electricity,2036,1872
ASEAN,TFC,Electricity,2037,1930
ASEAN,TFC,Electricity,2038,2000
ASEAN,TFC,Electricity,2039,2058
ASEAN,TFC,Electricity,2040,2128
ASEAN,TFC,Heat,2010,0
ASEAN,TFC,Heat,2011,0
ASEAN,TFC,Heat,2012,0
ASEAN,TFC,Heat,2013,0
ASEAN,TFC,Heat,2014,0
ASEAN,TFC,Heat,2015,0
ASEAN,TFC,Heat,2016,0
ASEAN,TFC,Heat,2017,0
ASEAN,TFC,Heat,2018,0
ASEAN,TFC,Heat,2019,0
ASEAN,TFC,Heat,2020,0
ASEAN,TFC,Heat,2021,0
ASEAN,TFC,Heat,2022,0
ASEAN,TFC,Heat,2023,0
ASEAN,TFC,Heat,2024,0
ASEAN,TFC,Heat,2025,0
ASEAN,TFC,Heat,2026,0
ASEAN,TFC,Heat,2027,0
ASEAN,TFC,Heat,2028,0
ASEAN,TFC,Heat,2029,0
ASEAN,TFC,Heat,2030,0
ASEAN,TFC,Heat,2031,0
ASEAN,TFC,Heat,2032,0
ASEAN,TFC,Heat,2033,0
ASEAN,TFC,Heat,2034,0
ASEAN,TFC,Heat,2035,0
ASEAN,TFC,Heat,2036,0
ASEAN,TFC,Heat,2037,0
ASEAN,TFC,Heat,2038,0
ASEAN,TFC,Heat,2039,0
ASEAN,TFC,Heat,2040,0
ASEAN,TFC,Natural gas,2010,337
ASEAN,TFC,Natural gas,2011,348
ASEAN,TFC,Natural gas,2012,372
ASEAN,TFC,Natural gas,2013,395
ASEAN,TFC,Natural gas,2014,407
ASEAN,TFC,Natural gas,2015,430
ASEAN,TFC,Natural gas,2016,453
ASEAN,TFC,Natural gas,2017,476
ASEAN,TFC,Natural gas,2018,500
ASEAN,TFC,Natural gas,2019,534
ASEAN,TFC,Natural gas,2020,558
ASEAN,TFC,Natural gas,2021,581
ASEAN,TFC,Natural gas,2022,616
ASEAN,TFC,Natural gas,2023,639
ASEAN,TFC,Natural gas,2024,662
ASEAN,TFC,Natural gas,2025,697
ASEAN,TFC,Natural gas,2026,732
ASEAN,TFC,Natural gas,2027,767
ASEAN,TFC,Natural gas,2028,814
ASEAN,TFC,Natural gas,2029,848
ASEAN,TFC,Natural gas,2030,883
ASEAN,TFC,Natural gas,2031,918
ASEAN,TFC,Natural gas,2032,965
ASEAN,TFC,Natural gas,2033,1000
ASEAN,TFC,Natural gas,2034,1046
ASEAN,TFC,Natural gas,2035,1093
ASEAN,TFC,Natural gas,2036,1128
ASEAN,TFC,Natural gas,2037,1174
ASEAN,TFC,Natural gas,2038,1209
ASEAN,TFC,Natural gas,2039,1256
ASEAN,TFC,Natural gas,2040,1290
ASEAN,TFC,Oil,2010,1918
ASEAN,TFC,Oil,2011,2011
ASEAN,TFC,Oil,2012,2105
ASEAN,TFC,Oil,2013,2198
ASEAN,TFC,Oil,2014,2291
ASEAN,TFC,Oil,2015,2384
ASEAN,TFC,Oil,2016,2477
ASEAN,TFC,Oil,2017,2581
ASEAN,TFC,Oil,2018,2663
ASEAN,TFC,Oil,2019,2744
ASEAN,TFC,Oil,2020,2826
ASEAN,TFC,Oil,2021,2907
ASEAN,TFC,Oil,2022,2988
ASEAN,TFC,Oil,2023,3070
ASEAN,TFC,Oil,2024,3140
ASEAN,TFC,Oil,2025,3221
ASEAN,TFC,Oil,2026,3268
ASEAN,TFC,Oil,2027,3326
ASEAN,TFC,Oil,2028,3384
ASEAN,TFC,Oil,2029,3442
ASEAN,TFC,Oil,2030,3500
ASEAN,TFC,Oil,2031,3547
ASEAN,TFC,Oil,2032,3593
ASEAN,TFC,Oil,2033,3640
ASEAN,TFC,Oil,2034,3686
ASEAN,TFC,Oil,2035,3733
ASEAN,TFC,Oil,2036,3768
ASEAN,TFC,Oil,2037,3803
ASEAN,TFC,Oil,2038,3837
ASEAN,TFC,Oil,2039,3872
ASEAN,TFC,Oil,2040,3907
ASEAN,TFC,Other renewables,2010,0
ASEAN,TFC,Other renewables,2011,0
ASEAN,TFC,Other renewables,2012,0
ASEAN,TFC,Other renewables,2013,0
ASEAN,TFC,Other renewables,2014,0
ASEAN,TFC,Other renewables,2015,0
ASEAN,TFC,Other renewables,2016,0
ASEAN,TFC,Other renewables,2017,0
ASEAN,TFC,Other renewables,2018,0
ASEAN,TFC,Other renewables,2019,0
ASEAN,TFC,Other renewables,2020,0
ASEAN,TFC,Other renewables,2021,0
ASEAN,TFC,Other renewables,2022,0
ASEAN,TFC,Other renewables,2023,0
ASEAN,TFC,Other renewables,2024,0
ASEAN,TFC,Other renewables,2025,0
ASEAN,TFC,Other renewables,2026,0
ASEAN,TFC,Other renewables,2027,0
ASEAN,TFC,Other renewables,2028,0
ASEAN,TFC,Other renewables,2029,0
ASEAN,TFC,Other renewables,2030,0
ASEAN,TFC,Other renewables,2031,0
ASEAN,TFC,Other renewables,2032,0
ASEAN,TFC,Other renewables,2033,0
ASEAN,TFC,Other renewables,2034,0
ASEAN,TFC,Other renewables,2035,0
ASEAN,TFC,Other renewables,2036,0
ASEAN,TFC,Other renewables,2037,0
ASEAN,TFC,Other renewables,2038,0
ASEAN,TFC,Other renewables,2039,11
ASEAN,TFC,Other renewables,2040,11
ASEAN,TFC,Total final consumption,2010,4372
ASEAN,TFC,Total final consumption,2011,4547
ASEAN,TFC,Total final consumption,2012,4721
ASEAN,TFC,Total final consumption,2013,4896
ASEAN,TFC,Total final consumption,2014,5070
ASEAN,TFC,Total final consumption,2015,5245
ASEAN,TFC,Total final consumption,2016,5419
ASEAN,TFC,Total final consumption,2017,5605
ASEAN,TFC,Total final consumption,2018,5768
ASEAN,TFC,Total final consumption,2019,5931
ASEAN,TFC,Total final consumption,2020,6105
ASEAN,TFC,Total final consumption,2021,6268
ASEAN,TFC,Total final consumption,2022,6443
ASEAN,TFC,Total final consumption,2023,6617
ASEAN,TFC,Total final consumption,2024,6780
ASEAN,TFC,Total final consumption,2025,6954
ASEAN,TFC,Total final consumption,2026,7105
ASEAN,TFC,Total final consumption,2027,7268
ASEAN,TFC,Total final consumption,2028,7431
ASEAN,TFC,Total final consumption,2029,7594
ASEAN,TFC,Total final consumption,2030,7757
ASEAN,TFC,Total final consumption,2031,7908
ASEAN,TFC,Total final consumption,2032,8059
ASEAN,TFC,Total final consumption,2033,8210
ASEAN,TFC,Total final consumption,2034,8361
ASEAN,TFC,Total final consumption,2035,8513
ASEAN,TFC,Total final consumption,2036,8652
ASEAN,TFC,Total final consumption,2037,8792
ASEAN,TFC,Total final consumption,2038,8931
ASEAN,TFC,Total final consumption,2039,9071
ASEAN,TFC,Total final consumption,2040,9210
ASEAN,TPED,Bioenergy,2010,1302
ASEAN,TPED,Bioenergy,2011,1314
ASEAN,TPED,Bioenergy,2012,1337
ASEAN,TPED,Bioenergy,2013,1349
ASEAN,TPED,Bioenergy,2014,1372
ASEAN,TPED,Bioenergy,2015,1383
ASEAN,TPED,Bioenergy,2016,1407
ASEAN,TPED,Bioenergy,2017,1430
ASEAN,TPED,Bioenergy,2018,1477
ASEAN,TPED,Bioenergy,2019,1477
ASEAN,TPED,Bioenergy,2020,1488
ASEAN,TPED,Bioenergy,2021,1488
ASEAN,TPED,Bioenergy,2022,1500
ASEAN,TPED,Bioenergy,2023,1500
ASEAN,TPED,Bioenergy,2024,1511
ASEAN,TPED,Bioenergy,2025,1511
ASEAN,TPED,Bioenergy,2026,1511
ASEAN,TPED,Bioenergy,2027,1511
ASEAN,TPED,Bioenergy,2028,1523
ASEAN,TPED,Bioenergy,2029,1523
ASEAN,TPED,Bioenergy,2030,1535
ASEAN,TPED,Bioenergy,2031,1535
ASEAN,TPED,Bioenergy,2032,1535
ASEAN,TPED,Bioenergy,2033,1535
ASEAN,TPED,Bioenergy,2034,1535
ASEAN,TPED,Bioenergy,2035,1535
ASEAN,TPED,Bioenergy,2036,1535
ASEAN,TPED,Bioenergy,2037,1535
ASEAN,TPED,Bioenergy,2038,1535
ASEAN,TPED,Bioenergy,2039,1546
ASEAN,TPED,Bioenergy,2040,1546
ASEAN,TPED,Coal,2010,988
ASEAN,TPED,Coal,2011,1069
ASEAN,TPED,Coal,2012,1151
ASEAN,TPED,Coal,2013,1232
ASEAN,TPED,Coal,2014,1314
ASEAN,TPED,Coal,2015,1395
ASEAN,TPED,Coal,2016,1477
ASEAN,TPED,Coal,2017,1558
ASEAN,TPED,Coal,2018,1663
ASEAN,TPED,Coal,2019,1744
ASEAN,TPED,Coal,2020,1825
ASEAN,TPED,Coal,2021,1918
ASEAN,TPED,Coal,2022,2000
ASEAN,TPED,Coal,2023,2081
ASEAN,TPED,Coal,2024,2174
ASEAN,TPED,Coal,2025,2256
ASEAN,TPED,Coal,2026,2349
ASEAN,TPED,Coal,2027,2453
ASEAN,TPED,Coal,2028,2558
ASEAN,TPED,Coal,2029,2663
ASEAN,TPED,Coal,2030,2767
ASEAN,TPED,Coal,2031,2884
ASEAN,TPED,Coal,2032,3000
ASEAN,TPED,Coal,2033,3116
ASEAN,TPED,Coal,2034,3233
ASEAN,TPED,Coal,2035,3349
ASEAN,TPED,Coal,2036,3465
ASEAN,TPED,Coal,2037,3593
ASEAN,TPED,Coal,2038,3709
ASEAN,TPED,Coal,2039,3837
ASEAN,TPED,Coal,2040,3965
ASEAN,TPED,Hydro,2010,69
ASEAN,TPED,Hydro,2011,81
ASEAN,TPED,Hydro,2012,93
ASEAN,TPED,Hydro,2013,116
ASEAN,TPED,Hydro,2014,127
ASEAN,TPED,Hydro,2015,151
ASEAN,TPED,Hydro,2016,162
ASEAN,TPED,Hydro,2017,186
ASEAN,TPED,Hydro,2018,174
ASEAN,TPED,Hydro,2019,174
ASEAN,TPED,Hydro,2020,174
ASEAN,TPED,Hydro,2021,186
ASEAN,TPED,Hydro,2022,186
ASEAN,TPED,Hydro,2023,186
ASEAN,TPED,Hydro,2024,186
ASEAN,TPED,Hydro,2025,186
ASEAN,TPED,Hydro,2026,186
ASEAN,TPED,Hydro,2027,197
ASEAN,TPED,Hydro,2028,209
ASEAN,TPED,Hydro,2029,220
ASEAN,TPED,Hydro,2030,232
ASEAN,TPED,Hydro,2031,232
ASEAN,TPED,Hydro,2032,244
ASEAN,TPED,Hydro,2033,244
ASEAN,TPED,Hydro,2034,255
ASEAN,TPED,Hydro,2035,267
ASEAN,TPED,Hydro,2036,267
ASEAN,TPED,Hydro,2037,267
ASEAN,TPED,Hydro,2038,279
ASEAN,TPED,Hydro,2039,279
ASEAN,TPED,Hydro,2040,290
ASEAN,TPED,Natural gas,2010,1442
ASEAN,TPED,Natural gas,2011,1453
ASEAN,TPED,Natural gas,2012,1465
ASEAN,TPED,Natural gas,2013,1477
ASEAN,TPED,Natural gas,2014,1500
ASEAN,TPED,Natural gas,2015,1511
ASEAN,TPED,Natural gas,2016,1523
ASEAN,TPED,Natural gas,2017,1546
ASEAN,TPED,Natural gas,2018,1570
ASEAN,TPED,Natural gas,2019,1628
ASEAN,TPED,Natural gas,2020,1686
ASEAN,TPED,Natural gas,2021,1744
ASEAN,TPED,Natural gas,2022,1802
ASEAN,TPED,Natural gas,2023,1860
ASEAN,TPED,Natural gas,2024,1918
ASEAN,TPED,Natural gas,2025,1977
ASEAN,TPED,Natural gas,2026,2023
ASEAN,TPED,Natural gas,2027,2081
ASEAN,TPED,Natural gas,2028,2139
ASEAN,TPED,Natural gas,2029,2198
ASEAN,TPED,Natural gas,2030,2256
ASEAN,TPED,Natural gas,2031,2314
ASEAN,TPED,Natural gas,2032,2372
ASEAN,TPED,Natural gas,2033,2442
ASEAN,TPED,Natural gas,2034,2500
ASEAN,TPED,Natural gas,2035,2570
ASEAN,TPED,Natural gas,2036,2616
ASEAN,TPED,Natural gas,2037,2674
ASEAN,TPED,Natural gas,2038,2733
ASEAN,TPED,Natural gas,2039,2791
ASEAN,TPED,Natural gas,2040,2849
ASEAN,TPED,Nuclear,2010,0
ASEAN,TPED,Nuclear,2011,0
ASEAN,TPED,Nuclear,2012,0
ASEAN,TPED,Nuclear,2013,0
ASEAN,TPED,Nuclear,2014,0
ASEAN,TPED,Nuclear,2015,0
ASEAN,TPED,Nuclear,2016,0
ASEAN,TPED,Nuclear,2017,0
ASEAN,TPED,Nuclear,2018,0
ASEAN,TPED,Nuclear,2019,0
ASEAN,TPED,Nuclear,2020,0
ASEAN,TPED,Nuclear,2021,0
ASEAN,TPED,Nuclear,2022,0
ASEAN,TPED,Nuclear,2023,0
ASEAN,TPED,Nuclear,2024,0
ASEAN,TPED,Nuclear,2025,0
ASEAN,TPED,Nuclear,2026,0
ASEAN,TPED,Nuclear,2027,0
ASEAN,TPED,Nuclear,2028,0
ASEAN,TPED,Nuclear,2029,0
ASEAN,TPED,Nuclear,2030,0
ASEAN,TPED,Nuclear,2031,0
ASEAN,TPED,Nuclear,2032,0
ASEAN,TPED,Nuclear,2033,0
ASEAN,TPED,Nuclear,2034,0
ASEAN,TPED,Nuclear,2035,0
ASEAN,TPED,Nuclear,2036,0
ASEAN,TPED,Nuclear,2037,11
ASEAN,TPED,Nuclear,2038,11
ASEAN,TPED,Nuclear,2039,23
ASEAN,TPED,Nuclear,2040,34
ASEAN,TPED,Oil,2010,2209
ASEAN,TPED,Oil,2011,2279
ASEAN,TPED,Oil,2012,2360
ASEAN,TPED,Oil,2013,2430
ASEAN,TPED,Oil,2014,2512
ASEAN,TPED,Oil,2015,2581
ASEAN,TPED,Oil,2016,2663
ASEAN,TPED,Oil,2017,2744
ASEAN,TPED,Oil,2018,2837
